osmid,shape
497181923,POINT(-8.6762092 41.1616073)
497181926,POINT(-8.6761486 41.1614265)
497181929,POINT(-8.6774303 41.1644527)
497181957,POINT(-8.6784962 41.1597473)
497185189,POINT(-8.6797373 41.1604402)
497185200,POINT(-8.6817136 41.1583487)
497185205,POINT(-8.6807674 41.1587159)
497186080,POINT(-8.6747879 41.1628384)
497186086,POINT(-8.6743651 41.1617029)
497187369,POINT(-8.6749427 41.1644002)
497190382,POINT(-8.6775044 41.1645364)
497190433,POINT(-8.675167 41.1647022)
497190435,POINT(-8.6751146 41.1643956)
497190493,POINT(-8.6760441 41.1646945)
497190537,POINT(-8.6763252 41.1636344)
497190546,POINT(-8.676708 41.1639692)
497190553,POINT(-8.6771958 41.1646901)
497240500,POINT(-8.6662358 41.152238)
497240502,POINT(-8.6662079 41.1523505)
497301822,POINT(-8.6703267 41.1699748)
497310567,POINT(-8.6675008 41.1673056)
497310577,POINT(-8.6674765 41.166815)
497310608,POINT(-8.6686014 41.1678198)
497310618,POINT(-8.6684931 41.1661962)
497310676,POINT(-8.6691473 41.167487)
497310684,POINT(-8.6690644 41.1661752)
497310716,POINT(-8.6697029 41.1671453)
497310736,POINT(-8.6696484 41.1661511)
497311073,POINT(-8.6701573 41.1682384)
497311112,POINT(-8.6708826 41.1661029)
497311160,POINT(-8.6679577 41.1665292)
497311253,POINT(-8.6692577 41.1681416)
497311263,POINT(-8.6680123 41.1674583)
497311270,POINT(-8.6673851 41.1677973)
497311278,POINT(-8.6702186 41.1661288)
497320541,POINT(-8.6606963 41.1663299)
497320546,POINT(-8.6651987 41.1660284)
497320557,POINT(-8.6632217 41.1666642)
497320564,POINT(-8.6612346 41.1685436)
497320580,POINT(-8.6613465 41.166665)
497334166,POINT(-8.6660034 41.1704971)
497690549,POINT(-8.6500715 41.1676671)
497690563,POINT(-8.6473389 41.1665659)
497690569,POINT(-8.6487649 41.1675053)
497690573,POINT(-8.6487198 41.1683946)
497690595,POINT(-8.6492743 41.1640477)
497690598,POINT(-8.6491161 41.1639996)
497690603,POINT(-8.6459633 41.167759)
497690631,POINT(-8.6474495 41.1659501)
497690673,POINT(-8.6461148 41.1679519)
497690689,POINT(-8.6454805 41.1675488)
497690735,POINT(-8.6491789 41.1648549)
497690737,POINT(-8.6480691 41.1649713)
497690739,POINT(-8.6485363 41.1646279)
497690772,POINT(-8.6519034 41.1655908)
497691528,POINT(-8.6494288 41.1674889)
497869807,POINT(-8.6594178 41.1728968)
497869919,POINT(-8.6568986 41.1739872)
497870044,POINT(-8.656118 41.1731324)
497870280,POINT(-8.6459313 41.1691256)
497870296,POINT(-8.6459254 41.1693392)
497870374,POINT(-8.6452135 41.1695489)
497870410,POINT(-8.6461693 41.1692898)
497870438,POINT(-8.6493596 41.169707)
497870485,POINT(-8.6477004 41.1698854)
497870519,POINT(-8.6497244 41.1687699)
497870546,POINT(-8.6531603 41.167027)
497870653,POINT(-8.6519197 41.1724104)
497870665,POINT(-8.6526025 41.1719108)
497870704,POINT(-8.6545488 41.1723935)
497870717,POINT(-8.6548569 41.172034)
497870732,POINT(-8.6553548 41.1714683)
497870739,POINT(-8.6561073 41.1706133)
497870801,POINT(-8.6549503 41.1713973)
497870815,POINT(-8.654241 41.1713104)
497870856,POINT(-8.654197 41.1711778)
497870961,POINT(-8.6454767 41.1684655)
497871010,POINT(-8.6455568 41.1688674)
497871041,POINT(-8.6450144 41.1687209)
497871060,POINT(-8.6479481 41.1707026)
497871140,POINT(-8.6533135 41.1735725)
497871206,POINT(-8.6541173 41.1741701)
497871216,POINT(-8.6536829 41.1738657)
497871234,POINT(-8.6527311 41.1730623)
497871248,POINT(-8.6509562 41.171601)
497871261,POINT(-8.6489707 41.1699855)
497871367,POINT(-8.6496459 41.1695104)
497871379,POINT(-8.6516409 41.171134)
497871509,POINT(-8.6520905 41.1708215)
497871637,POINT(-8.649094 41.1686625)
497871638,POINT(-8.6505262 41.1689158)
497871642,POINT(-8.6531111 41.1693881)
497871763,POINT(-8.6482291 41.1685165)
497922227,POINT(-8.6643049 41.1712453)
497922261,POINT(-8.6633409 41.1709719)
497922268,POINT(-8.6618852 41.1715612)
497922299,POINT(-8.6606122 41.1685071)
497922385,POINT(-8.6618631 41.1707564)
497922406,POINT(-8.6607419 41.1684478)
497922435,POINT(-8.66361 41.1648477)
497922478,POINT(-8.6592713 41.1695023)
497922482,POINT(-8.6592523 41.1691279)
497922502,POINT(-8.6651373 41.1711155)
497922510,POINT(-8.6610676 41.168222)
497922547,POINT(-8.6572517 41.1731401)
497922556,POINT(-8.6568625 41.1734509)
497922568,POINT(-8.6562989 41.1730616)
497922579,POINT(-8.6625375 41.173017)
497922604,POINT(-8.6595622 41.1696341)
497922607,POINT(-8.6588941 41.1693401)
497922611,POINT(-8.6583869 41.1690878)
497922651,POINT(-8.6588251 41.1705085)
497922675,POINT(-8.6571621 41.1711286)
497922726,POINT(-8.6578659 41.1724857)
497922743,POINT(-8.6575955 41.1720421)
497922746,POINT(-8.6571798 41.1717455)
497922759,POINT(-8.6574095 41.1713074)
497922772,POINT(-8.6566957 41.1721282)
497922787,POINT(-8.6570977 41.1724348)
497922805,POINT(-8.6584261 41.172044)
497922809,POINT(-8.6580794 41.1723174)
497922814,POINT(-8.6576909 41.1726237)
497922817,POINT(-8.6574686 41.1727989)
497922821,POINT(-8.6571407 41.1730575)
497922838,POINT(-8.658558 41.1726761)
497922861,POINT(-8.6579608 41.173148)
497922928,POINT(-8.6576266 41.173412)
497922937,POINT(-8.6567108 41.1727439)
497991069,POINT(-8.6768033 41.1583283)
497991108,POINT(-8.6800775 41.157917)
497991193,POINT(-8.6825475 41.159339)
497991253,POINT(-8.6803931 41.1553452)
497991354,POINT(-8.681025 41.1575338)
500009809,POINT(-8.6590264 41.1658404)
500009815,POINT(-8.6588673 41.16446)
500009816,POINT(-8.6600044 41.1639556)
500009820,POINT(-8.6620595 41.1647363)
500009822,POINT(-8.6611782 41.1644256)
500009823,POINT(-8.6606858 41.1643312)
500009824,POINT(-8.6608506 41.165489)
500009825,POINT(-8.6609015 41.1653362)
500009826,POINT(-8.6613662 41.1638098)
500009827,POINT(-8.6604036 41.165259)
500009832,POINT(-8.6600017 41.1645224)
500009833,POINT(-8.6605889 41.1646266)
500009837,POINT(-8.6594633 41.1666253)
500009838,POINT(-8.6593168 41.1665594)
500009842,POINT(-8.6580605 41.1667276)
500009848,POINT(-8.6552848 41.1702409)
500009867,POINT(-8.6531529 41.1676639)
500009870,POINT(-8.6538486 41.1678008)
500009871,POINT(-8.6542439 41.1678745)
500009872,POINT(-8.6544025 41.1679006)
500009874,POINT(-8.6549156 41.1679933)
500009877,POINT(-8.6561938 41.1644384)
500009885,POINT(-8.6576648 41.1639373)
500009886,POINT(-8.6524779 41.1654525)
500009888,POINT(-8.6540354 41.1668641)
500009975,POINT(-8.6542357 41.1649805)
500009991,POINT(-8.6557316 41.1645765)
500009996,POINT(-8.6548832 41.1661651)
500010011,POINT(-8.6554192 41.1657377)
500010023,POINT(-8.6559871 41.1640192)
500010030,POINT(-8.6560481 41.1636067)
501142135,POINT(-8.6580941 41.1667076)
501142167,POINT(-8.6528729 41.1661943)
501142175,POINT(-8.6531498 41.1662401)
501142179,POINT(-8.6521352 41.1660762)
501142252,POINT(-8.6602675 41.1636109)
501142293,POINT(-8.6585301 41.1665541)
501142309,POINT(-8.6589167 41.1665099)
501142402,POINT(-8.6608606 41.163721)
501142553,POINT(-8.6588241 41.1646204)
501173305,POINT(-8.6556847 41.168146)
501173321,POINT(-8.6550611 41.1679794)
501173327,POINT(-8.6566974 41.1676004)
501173336,POINT(-8.6563637 41.1675464)
501173340,POINT(-8.6559664 41.167477)
501173346,POINT(-8.6556098 41.1674114)
501173373,POINT(-8.6561561 41.168234)
501173395,POINT(-8.65545 41.1679201)
501173430,POINT(-8.6535345 41.1685518)
501173434,POINT(-8.6535884 41.1677549)
501173444,POINT(-8.6528993 41.1684525)
501173461,POINT(-8.6527979 41.1673327)
501173476,POINT(-8.6541865 41.1686517)
501173520,POINT(-8.6534794 41.1692425)
501173523,POINT(-8.6536849 41.1685778)
501173544,POINT(-8.6533543 41.1685256)
501225708,POINT(-8.6077617 41.1540216)
501225739,POINT(-8.6053339 41.1557283)
501225766,POINT(-8.6066392 41.1553064)
501225783,POINT(-8.6063469 41.1563264)
501225800,POINT(-8.6069659 41.1553479)
501225803,POINT(-8.6069559 41.1554309)
501225807,POINT(-8.6068318 41.156237)
501225811,POINT(-8.6068044 41.1565174)
501225889,POINT(-8.6046039 41.1566451)
501252472,POINT(-8.6092628 41.155809)
501252476,POINT(-8.608839 41.155708)
501252500,POINT(-8.6084236 41.1555352)
501252536,POINT(-8.607678 41.155668)
501252596,POINT(-8.6083452 41.155921)
501252606,POINT(-8.6088248 41.1560266)
501252622,POINT(-8.60873 41.156254)
503018083,POINT(-8.642051 41.1593579)
503018096,POINT(-8.6422989 41.1590545)
503018129,POINT(-8.6417781 41.1570235)
503018138,POINT(-8.6417246 41.1572004)
503018146,POINT(-8.6437151 41.1549882)
503018152,POINT(-8.643329 41.1573581)
503018158,POINT(-8.6430949 41.1594822)
503018170,POINT(-8.6425337 41.1572926)
503018212,POINT(-8.642629 41.158032)
503018222,POINT(-8.6432861 41.1574236)
503018251,POINT(-8.6425102 41.1592436)
504782500,POINT(-8.6083136 41.171039)
504782514,POINT(-8.6078008 41.1722162)
506097294,POINT(-8.6434685 41.157249)
506097316,POINT(-8.6435382 41.1573965)
510745669,POINT(-8.6438876 41.1612847)
510745676,POINT(-8.6436259 41.1621441)
510745680,POINT(-8.6433042 41.1632764)
510772500,POINT(-8.6440707 41.1651554)
510772505,POINT(-8.643544 41.1652383)
510772642,POINT(-8.6457071 41.1636533)
510772661,POINT(-8.6460069 41.1626164)
510786361,POINT(-8.6463744 41.1615553)
510786366,POINT(-8.6484958 41.1620111)
510786370,POINT(-8.6469071 41.1617404)
510786372,POINT(-8.6470745 41.1611861)
510786376,POINT(-8.6474619 41.1618339)
510786377,POINT(-8.6476281 41.161296)
510786379,POINT(-8.6481422 41.1613752)
510786382,POINT(-8.6470736 41.1638605)
510786388,POINT(-8.6476632 41.1618679)
510791948,POINT(-8.6406422 41.1613071)
513920936,POINT(-8.601595 41.158092)
513920937,POINT(-8.59892 41.1575282)
513920950,POINT(-8.6007413 41.1579119)
513920996,POINT(-8.6004517 41.159276)
513921037,POINT(-8.5983773 41.156745)
513921171,POINT(-8.6017729 41.15768)
513921201,POINT(-8.6006904 41.157213)
513921226,POINT(-8.6007717 41.1570064)
513921227,POINT(-8.6009087 41.1562576)
513921229,POINT(-8.6005256 41.1570633)
513921231,POINT(-8.6002336 41.1578056)
513925553,POINT(-8.6001702 41.1566141)
513925568,POINT(-8.5996572 41.1565559)
513931856,POINT(-8.5989796 41.154477)
513936347,POINT(-8.5971333 41.154267)
513936352,POINT(-8.5972305 41.1536778)
534476350,POINT(-8.5942834 41.15294)
534476351,POINT(-8.5939643 41.1539322)
534476352,POINT(-8.5938576 41.1542486)
534476354,POINT(-8.5911615 41.1535942)
534476357,POINT(-8.5943032 41.1512175)
534476364,POINT(-8.5893953 41.154631)
534476367,POINT(-8.5937111 41.1529007)
534478793,POINT(-8.5916794 41.1544391)
534478838,POINT(-8.5861789 41.1509176)
534478846,POINT(-8.5860704 41.1506712)
542811466,POINT(-8.6368973 41.1759128)
542811471,POINT(-8.6336382 41.1755002)
559928693,POINT(-8.6387998 41.1751195)
559928695,POINT(-8.6406679 41.1740472)
560400987,POINT(-8.591762 41.1527835)
560400989,POINT(-8.592383 41.1517858)
560401009,POINT(-8.5904778 41.1518302)
560401017,POINT(-8.5898963 41.1513898)
560401022,POINT(-8.5905986 41.1518898)
560405654,POINT(-8.5866714 41.1545038)
560405661,POINT(-8.5845725 41.155517)
560405666,POINT(-8.5856221 41.1516518)
560405676,POINT(-8.5864966 41.151178)
560408964,POINT(-8.5909467 41.1475454)
560408985,POINT(-8.5913332 41.1480657)
560409024,POINT(-8.5912774 41.1501632)
560409062,POINT(-8.5906597 41.1486591)
560409066,POINT(-8.5903173 41.148676)
560409086,POINT(-8.5906736 41.1499904)
560409219,POINT(-8.590479 41.1481785)
560409305,POINT(-8.5898266 41.1497649)
560975908,POINT(-8.584321 41.1463301)
560975913,POINT(-8.5850508 41.1459828)
560975917,POINT(-8.5855484 41.1450353)
560975921,POINT(-8.5863895 41.1445365)
560975933,POINT(-8.5867 41.1433363)
560975937,POINT(-8.5860813 41.1439101)
560975938,POINT(-8.585339 41.1439964)
560975945,POINT(-8.5875346 41.1456673)
560975951,POINT(-8.5894479 41.1452593)
560975952,POINT(-8.5873477 41.1456036)
560975954,POINT(-8.5876387 41.1451191)
560975956,POINT(-8.5874414 41.1447439)
560975964,POINT(-8.5872325 41.145625)
560975965,POINT(-8.5869838 41.1453959)
560976008,POINT(-8.5899346 41.1448768)
560976015,POINT(-8.5899501 41.1429922)
560976022,POINT(-8.5881378 41.1465595)
560976023,POINT(-8.5875873 41.1468101)
560976026,POINT(-8.5888732 41.1468475)
560976031,POINT(-8.5879365 41.1465606)
560976032,POINT(-8.5875479 41.1460799)
560976038,POINT(-8.5869218 41.1457852)
560976045,POINT(-8.5859271 41.1469329)
560976053,POINT(-8.5866453 41.1466571)
560977452,POINT(-8.5887684 41.1459215)
560978249,POINT(-8.5837655 41.1461694)
560978252,POINT(-8.5828815 41.146397)
560978256,POINT(-8.5830285 41.146514)
560978259,POINT(-8.5827275 41.1471073)
560978265,POINT(-8.5840413 41.1474562)
560978268,POINT(-8.584354 41.146945)
663689233,POINT(-8.5594262 41.1555191)
663689241,POINT(-8.5621701 41.157504)
663689261,POINT(-8.5616176 41.1565823)
668955253,POINT(-8.6041353 41.1464541)
670393821,POINT(-8.6383811 41.16231)
670725369,POINT(-8.6312063 41.1638322)
697477035,POINT(-8.6644727 41.1764897)
698593228,POINT(-8.6381661 41.1632453)
698593230,POINT(-8.6376731 41.1627438)
698816683,POINT(-8.6636949 41.1764719)
747467619,POINT(-8.6129916 41.1500295)
773982487,POINT(-8.5872584 41.1729626)
773982490,POINT(-8.5895395 41.1687163)
773982493,POINT(-8.5986596 41.1654278)
773982497,POINT(-8.5889031 41.1727149)
773982499,POINT(-8.5869556 41.1720859)
784475024,POINT(-8.5932904 41.1769502)
784545891,POINT(-8.6491299 41.16063)
784545910,POINT(-8.6879218 41.1679735)
787318148,POINT(-8.5806171 41.152175)
787318149,POINT(-8.5806624 41.1524734)
787318152,POINT(-8.5816788 41.153894)
789686042,POINT(-8.5760296 41.1799217)
789692760,POINT(-8.5744795 41.1781102)
789695249,POINT(-8.5745214 41.1800894)
789695374,POINT(-8.5736715 41.1796263)
789695386,POINT(-8.5737739 41.1791892)
789704927,POINT(-8.574924 41.1777163)
789704963,POINT(-8.5748499 41.177561)
789709529,POINT(-8.5837551 41.1740989)
789711113,POINT(-8.5762585 41.1778313)
789711116,POINT(-8.5759669 41.1778857)
789830274,POINT(-8.5747178 41.1777721)
789830291,POINT(-8.5746436 41.1776168)
791709747,POINT(-8.5792868 41.165291)
791709788,POINT(-8.5783313 41.1661277)
792643017,POINT(-8.5821307 41.1803155)
792643023,POINT(-8.5817768 41.180319)
839884893,POINT(-8.6333828 41.173246)
840460255,POINT(-8.6345862 41.1716781)
840460298,POINT(-8.6375195 41.1756784)
840469079,POINT(-8.6313395 41.176617)
848504878,POINT(-8.6696689 41.1484019)
848504881,POINT(-8.670175 41.148596)
848504882,POINT(-8.6707885 41.1488387)
848506925,POINT(-8.6721265 41.1611456)
848507135,POINT(-8.673447 41.1560009)
848507147,POINT(-8.6730761 41.1554601)
921193542,POINT(-8.5670197 41.1749727)
930155431,POINT(-8.6280366 41.1617879)
930155434,POINT(-8.6278563 41.1622484)
1043000754,POINT(-8.6012999 41.1545392)
1043000761,POINT(-8.6005458 41.1545339)
1092941880,POINT(-8.6389393 41.1659919)
1092942053,POINT(-8.6391424 41.1660007)
1092997200,POINT(-8.6342202 41.1643924)
1092997303,POINT(-8.6455043 41.1643741)
1092997327,POINT(-8.6373972 41.1681377)
1092997335,POINT(-8.6371357 41.1667746)
1092997347,POINT(-8.6317726 41.1646119)
1092997350,POINT(-8.6328543 41.1663779)
1092997353,POINT(-8.6331738 41.1669134)
1097379477,POINT(-8.5770375 41.1565352)
1097379481,POINT(-8.5765825 41.1612416)
1097379507,POINT(-8.5792737 41.1593065)
1097379559,POINT(-8.576043 41.1602159)
1097379574,POINT(-8.5785524 41.1564989)
1097379581,POINT(-8.5766162 41.1527873)
1097379603,POINT(-8.5752199 41.1602931)
1097379607,POINT(-8.5704779 41.1628591)
1097379622,POINT(-8.5785326 41.159393)
1097379651,POINT(-8.5757003 41.1564487)
1097379657,POINT(-8.5765285 41.1565733)
1097394510,POINT(-8.5693071 41.1556847)
1097394511,POINT(-8.5673045 41.1526121)
1097394513,POINT(-8.5691819 41.1558146)
1097394515,POINT(-8.5677741 41.152496)
1097394531,POINT(-8.5650953 41.1547829)
1097394538,POINT(-8.5623947 41.154858)
1097394564,POINT(-8.5656752 41.1539519)
1097394586,POINT(-8.5720396 41.1577314)
1097394598,POINT(-8.5654444 41.1535993)
1097394605,POINT(-8.562197 41.1550215)
1097394611,POINT(-8.5671497 41.1521043)
1097394626,POINT(-8.5645383 41.1550045)
1097394631,POINT(-8.5618979 41.1548559)
1097394633,POINT(-8.5668042 41.1526745)
1097394657,POINT(-8.5680601 41.1535561)
1097394662,POINT(-8.5664587 41.1515393)
1097394666,POINT(-8.5721811 41.157915)
1097394676,POINT(-8.5666005 41.1533385)
1097394745,POINT(-8.5687572 41.1521741)
1103427051,POINT(-8.5948652 41.1529761)
1103500473,POINT(-8.5716015 41.1594099)
1103500489,POINT(-8.5720417 41.1593021)
1103500491,POINT(-8.5718084 41.1594604)
1103500494,POINT(-8.5715145 41.1592393)
1103500536,POINT(-8.573377 41.1610971)
1103952816,POINT(-8.5705094 41.1570496)
1103952822,POINT(-8.5635552 41.1586743)
1103952826,POINT(-8.5724587 41.1550861)
1105911801,POINT(-8.6156068 41.167629)
1105954942,POINT(-8.6694878 41.1679966)
1105954950,POINT(-8.6618666 41.1492877)
1105954953,POINT(-8.6672271 41.169273)
1105954954,POINT(-8.6631411 41.1491775)
1105954957,POINT(-8.6629279 41.1498288)
1105954959,POINT(-8.6632378 41.1489066)
1105954967,POINT(-8.6590874 41.1660025)
1105954994,POINT(-8.6720282 41.1513499)
1105955001,POINT(-8.664192 41.1503169)
1105955003,POINT(-8.6580673 41.165522)
1105955007,POINT(-8.6394436 41.1569164)
1105984390,POINT(-8.6228809 41.1734283)
1105984398,POINT(-8.6224832 41.1739327)
1106006305,POINT(-8.5847817 41.1700677)
1106006309,POINT(-8.5854642 41.1716035)
1106006315,POINT(-8.586059 41.1704272)
1106006324,POINT(-8.584946 41.172631)
1106006327,POINT(-8.6120989 41.1502687)
1106006331,POINT(-8.5854132 41.1702441)
1106006333,POINT(-8.5855407 41.1714564)
1106195776,POINT(-8.6767799 41.1509395)
1106228175,POINT(-8.6564709 41.1618684)
1107381193,POINT(-8.6172042 41.1650746)
1107381200,POINT(-8.6234653 41.1657477)
1107381202,POINT(-8.6064207 41.1561038)
1107381206,POINT(-8.6160417 41.1649597)
1107381207,POINT(-8.6201745 41.1644173)
1107381212,POINT(-8.6182855 41.1651781)
1108076389,POINT(-8.5960403 41.157186)
1108076391,POINT(-8.5880437 41.1534368)
1108076393,POINT(-8.5899375 41.1604381)
1108076406,POINT(-8.5902661 41.1605416)
1108076407,POINT(-8.5828806 41.1738174)
1108076408,POINT(-8.5835548 41.1724894)
1108076410,POINT(-8.590562 41.1606327)
1108123556,POINT(-8.6828234 41.1596654)
1108123561,POINT(-8.6801001 41.1564313)
1108123571,POINT(-8.663033 41.1563295)
1108123577,POINT(-8.67926 41.1569277)
1108123590,POINT(-8.6625369 41.1556099)
1108123650,POINT(-8.6627257 41.15714)
1108123743,POINT(-8.6627308 41.1485119)
1108123763,POINT(-8.6783129 41.1585951)
1108247085,POINT(-8.6618597 41.1558678)
1108247111,POINT(-8.640669 41.1510893)
1108247113,POINT(-8.649954 41.1480013)
1108247114,POINT(-8.6610442 41.157105)
1108285691,POINT(-8.6398367 41.1546912)
1108285760,POINT(-8.6395703 41.1554049)
1108285814,POINT(-8.6402549 41.1563269)
1110338295,POINT(-8.63458 41.1631572)
1110673414,POINT(-8.6248998 41.1571696)
1110673464,POINT(-8.620333 41.1736917)
1110673534,POINT(-8.6223101 41.1729785)
1110673549,POINT(-8.6285632 41.1726528)
1110673556,POINT(-8.626206 41.1526457)
1110673561,POINT(-8.6195799 41.1736367)
1110673562,POINT(-8.6235509 41.1744511)
1110673569,POINT(-8.6231927 41.1752185)
1110673630,POINT(-8.6260999 41.1728597)
1110673663,POINT(-8.6224831 41.1719383)
1110673666,POINT(-8.6232266 41.1712179)
1110698243,POINT(-8.6082968 41.1535825)
1110698255,POINT(-8.6111483 41.1535842)
1110698259,POINT(-8.6114608 41.1536317)
1110698261,POINT(-8.6047576 41.1534318)
1110698265,POINT(-8.6083376 41.1534979)
1110698273,POINT(-8.6120253 41.1538357)
1143316313,POINT(-8.6314991 41.1485138)
1143316503,POINT(-8.640838 41.1647804)
1143317012,POINT(-8.6302796 41.1516055)
1143317042,POINT(-8.6505101 41.1497587)
1143317257,POINT(-8.6509611 41.1580435)
1143317563,POINT(-8.6229915 41.1560784)
1143317642,POINT(-8.5779205 41.1658486)
1143317932,POINT(-8.6440822 41.1653313)
1143317949,POINT(-8.6184979 41.1568052)
1143318103,POINT(-8.6416547 41.1649223)
1143318424,POINT(-8.6501146 41.1572457)
1143318441,POINT(-8.6490856 41.1575879)
1143318589,POINT(-8.6334731 41.1484314)
1143318771,POINT(-8.6000183 41.1545335)
1143318805,POINT(-8.6518127 41.1503794)
1165603979,POINT(-8.6092575 41.1660168)
1165604001,POINT(-8.6082651 41.1696555)
1165604021,POINT(-8.6096949 41.1660323)
1165604036,POINT(-8.6079443 41.1683122)
1165604053,POINT(-8.6100844 41.1650971)
1165604056,POINT(-8.5983697 41.1655202)
1165604111,POINT(-8.6096735 41.1662837)
1187411650,POINT(-8.6215943 41.1801762)
1198770853,POINT(-8.5798197 41.1585003)
1198770858,POINT(-8.5792409 41.1585083)
1198805100,POINT(-8.5765197 41.1582807)
1198805103,POINT(-8.5767409 41.1593099)
1198805109,POINT(-8.5791462 41.1562041)
1198805133,POINT(-8.5763817 41.1591069)
1198805157,POINT(-8.5764167 41.1579071)
1198805177,POINT(-8.5762803 41.1593885)
