shape,start_node,end_node,osmid,oneway,length
"LINESTRING (-8.6085008 41.1644416, -8.6085019 41.1643696, -8.608513 41.1642382, -8.6085186 41.164164, -8.6085419 41.1640963, -8.6087852 41.1635247, -8.6089108 41.1632286, -8.6089294 41.1631848, -8.6092234 41.1624758)",2585545679,122452425,252525262,True,227.697
"LINESTRING (-8.6085008 41.1644416, -8.6083742 41.1644386, -8.6063834 41.1643584, -8.6062487 41.164361)",2585545679,425725651,1016542185,True,188.77100000000002
"LINESTRING (-8.5934292 41.1647178, -8.5934001 41.1648499)",2585736133,1290733867,113849584,False,14.889
"LINESTRING (-8.5934292 41.1647178, -8.5927365 41.1646281)",2585736133,3897692272,434878391,True,58.837
"LINESTRING (-8.6715244 41.1581383, -8.6711273 41.1574768, -8.6711037 41.157406)",2585842448,314047582,252553519,False,88.836
"LINESTRING (-8.6715244 41.1581383, -8.671517 41.1581598, -8.6715204 41.1581812, -8.6717298 41.1585193, -8.6717568 41.1585423, -8.6717787 41.158542, -8.6718819 41.1585078, -8.6718952 41.1584918, -8.671895 41.1584739, -8.6716842 41.1581212, -8.6716639 41.1581037, -8.6716339 41.1581011, -8.6715244 41.1581383)",2585842448,2585842448,252553589,True,123.299
"LINESTRING (-8.6124041 41.182853, -8.6124573 41.1821241, -8.6124619 41.1820745)",2605258257,2605258290,254724123,False,86.701
"LINESTRING (-8.6124619 41.1820745, -8.6135831 41.182125)",2605258290,444004650,37855527,True,93.999
"LINESTRING (-8.6124619 41.1820745, -8.6124573 41.1821241, -8.6124041 41.182853)",2605258290,2605258257,254724123,False,86.701
"LINESTRING (-8.6126025 41.1738188, -8.612506 41.1738451, -8.6122431 41.173836, -8.6121753 41.1737205)",2605287581,2605287643,254726050,False,44.659
"LINESTRING (-8.6121753 41.1737205, -8.6121922 41.1735483)",2605287643,2605287678,254726050,False,19.2
"LINESTRING (-8.6121753 41.1737205, -8.6120382 41.1737185, -8.6103807 41.1736583)",2605287643,2605287683,254726047,False,150.369
"LINESTRING (-8.6121753 41.1737205, -8.6122431 41.173836, -8.612506 41.1738451, -8.6126025 41.1738188)",2605287643,2605287581,254726050,False,44.659000000000006
"LINESTRING (-8.6121922 41.1735483, -8.6121753 41.1737205)",2605287678,2605287643,254726050,False,19.2
"LINESTRING (-8.6103807 41.1736583, -8.6103787 41.1728373, -8.6103785 41.1727672)",2605287683,287458449,26248567,True,99.086
"LINESTRING (-8.6103807 41.1736583, -8.6120382 41.1737185, -8.6121753 41.1737205)",2605287683,2605287643,254726047,False,150.369
"LINESTRING (-8.6303546 41.1464059, -8.6306751 41.1463891)",2616040153,2616040194,262474849,False,26.901
"LINESTRING (-8.6303546 41.1464059, -8.6303522 41.1463885, -8.6303323 41.1461108, -8.6302631 41.1460545)",2616040153,478645965,39888367,False,41.399
"LINESTRING (-8.6303546 41.1464059, -8.6297438 41.1464449, -8.6296786 41.1464384, -8.6296245 41.1464159, -8.6295826 41.1463814, -8.6289955 41.1458763)",2616040153,2616040159,262474849,False,141.849
"LINESTRING (-8.6289955 41.1458763, -8.6289813 41.1458875, -8.6289681 41.145905, -8.6289611 41.1459255, -8.6289566 41.1459386, -8.6290501 41.146235, -8.6291668 41.146438, -8.6291794 41.1464603, -8.6291797 41.146485, -8.6291464 41.1465992)",2616040159,478115206,36748083,False,84.734
"LINESTRING (-8.6289955 41.1458763, -8.6295826 41.1463814, -8.6296245 41.1464159, -8.6296786 41.1464384, -8.6297438 41.1464449, -8.6303546 41.1464059)",2616040159,2616040153,262474849,False,141.849
"LINESTRING (-8.6289955 41.1458763, -8.6288043 41.1457167, -8.6285749 41.1455616)",2616040159,2616040192,262474849,False,49.716
"LINESTRING (-8.631334 41.1463503, -8.6314028 41.1463504)",2616040186,3391598619,332479850,True,5.761
"LINESTRING (-8.631334 41.1463503, -8.6313005 41.1463524, -8.6311684 41.1463575)",2616040186,2681392509,262474849,False,13.891
"LINESTRING (-8.6285749 41.1455616, -8.6285933 41.1455463, -8.6286146 41.145535, -8.6286451 41.1455314, -8.6286905 41.1455384, -8.6287899 41.1455879, -8.6288598 41.1456005, -8.6289222 41.1456041, -8.6290727 41.145601, -8.6291387 41.1455934)",2616040192,478646306,39888368,False,50.377
"LINESTRING (-8.6285749 41.1455616, -8.6288043 41.1457167, -8.6289955 41.1458763)",2616040192,2616040159,262474849,False,49.716
"LINESTRING (-8.6285749 41.1455616, -8.6284766 41.1454983, -8.6282337 41.1453163, -8.6281756 41.1452676, -8.6281134 41.1452357, -8.628055 41.1452278, -8.6279806 41.1452239, -8.6279216 41.1452295, -8.6261296 41.1453963)",2616040192,475704953,262474849,False,220.49
"LINESTRING (-8.6306751 41.1463891, -8.6310031 41.1463664)",2616040194,2619594977,262474849,False,27.58
"LINESTRING (-8.6306751 41.1463891, -8.6303546 41.1464059)",2616040194,2616040153,262474849,False,26.901
"LINESTRING (-8.6306751 41.1463891, -8.6306774 41.1464062, -8.6306998 41.1465324, -8.630756 41.1465811, -8.6309098 41.1466807, -8.6311146 41.1467963, -8.6311543 41.1468313, -8.6310236 41.1469778, -8.6308018 41.1470136, -8.6307434 41.1471101, -8.6306911 41.1471601, -8.6305172 41.147246, -8.6303854 41.1473134)",2616040194,5297710833,"[39888043, 39888118]",False,155.01899999999998
"LINESTRING (-8.6289604 41.149193, -8.6291206 41.1492001)",2618547495,1223806738,256249047,False,13.437
"LINESTRING (-8.6289604 41.149193, -8.6288883 41.1491738, -8.6288509 41.1491594, -8.6288378 41.1491476, -8.6288255 41.1491365, -8.6287924 41.1491005)",2618547495,2618547499,256249048,True,18.107
"LINESTRING (-8.6287924 41.1491005, -8.628345 41.1486264, -8.6282842 41.1485871, -8.6282141 41.1485772, -8.6281437 41.148581, -8.6280788 41.1486001, -8.6280309 41.1486343, -8.628014 41.1486745, -8.6280128 41.1487229, -8.6280372 41.1487689)",2618547499,478089195,256165014,True,110.20399999999998
"LINESTRING (-8.6287622 41.1492293, -8.6288218 41.1492039, -8.6288745 41.149191, -8.6289604 41.149193)",2618547510,2618547495,256165013,True,17.57
"LINESTRING (-8.6287622 41.1492293, -8.6287995 41.1491904, -8.6288067 41.1491604, -8.6288065 41.1491275, -8.6287924 41.1491005)",2618547510,2618547499,256277806,True,15.608999999999998
"LINESTRING (-8.6310031 41.1463664, -8.6311684 41.1463575)",2619594977,2681392509,262474849,False,13.876
"LINESTRING (-8.6310031 41.1463664, -8.6306751 41.1463891)",2619594977,2616040194,262474849,False,27.58
"LINESTRING (-8.637554 41.1726668, -8.6374631 41.1725935)",2640801398,1652929054,258749770,False,11.15
"LINESTRING (-8.637554 41.1726668, -8.6376093 41.1727297, -8.6377611 41.1729024)",2640801398,4505162226,258749770,False,31.413
"LINESTRING (-8.637554 41.1726668, -8.6376576 41.1726643, -8.6377332 41.1726612)",2640801398,4505162227,453834042,False,15.013
"LINESTRING (-8.641248 41.1740896, -8.6411064 41.1740496, -8.6408525 41.1739424)",2641889347,2641889360,258877279,True,37.025
"LINESTRING (-8.641248 41.1740896, -8.6413182 41.1739502, -8.6415198 41.1735499, -8.6415865 41.1734667)",2641889347,2641889356,453834034,False,74.98400000000001
"LINESTRING (-8.6415865 41.1734667, -8.6423867 41.1741804, -8.6424355 41.1741962, -8.6424945 41.1741874, -8.6428159 41.1739997)",2641889356,2641889359,258877283,True,147.373
"LINESTRING (-8.6415865 41.1734667, -8.6415198 41.1735499, -8.6413182 41.1739502, -8.641248 41.1740896)",2641889356,2641889347,453834034,False,74.984
"LINESTRING (-8.6428159 41.1739997, -8.6433072 41.1744453)",2641889359,1950587713,23786728,False,64.389
"LINESTRING (-8.6428159 41.1739997, -8.6427091 41.1739023, -8.642606 41.1738117, -8.6420531 41.1733262, -8.6419362 41.1732406, -8.6417386 41.1730999, -8.641608 41.1730349, -8.6414341 41.1729716, -8.6413729 41.1729468, -8.6412563 41.1729067)",2641889359,1225943147,23786728,False,180.65
"LINESTRING (-8.6408525 41.1739424, -8.6408983 41.173882, -8.6410255 41.1736892, -8.6411294 41.1735017, -8.6411537 41.17345, -8.6411872 41.1734115, -8.6412469 41.173393, -8.6412995 41.1733977, -8.6415865 41.1734667)",2641889360,2641889356,"[258877281, 258877283]",True,100.52899999999998
"LINESTRING (-8.6408525 41.1739424, -8.6407791 41.1739266, -8.6407161 41.1739244, -8.6406248 41.1739276)",2641889360,6241785581,666659118,True,19.319000000000003
"LINESTRING (-8.6406553 41.1739912, -8.6406679 41.1740472)",2641982145,559928695,36921784,False,6.316
"LINESTRING (-8.6406553 41.1739912, -8.6406248 41.1739276)",2641982145,6241785581,36921784,False,7.519
"LINESTRING (-8.6406553 41.1739912, -8.6407356 41.1739832, -8.6408525 41.1739424)",2641982145,2641889360,258877282,True,17.565
"LINESTRING (-8.6392935 41.1742987, -8.6396429 41.1746425)",2671507042,2671507054,261551856,False,48.132
"LINESTRING (-8.6396429 41.1746425, -8.6392935 41.1742987)",2671507054,2671507042,261551856,False,48.132
"LINESTRING (-8.6396429 41.1746425, -8.6395205 41.174717, -8.6394397 41.1747661, -8.6393715 41.174815, -8.639331 41.1748476)",2671507054,4585764271,"[43247872, 261551857, 463302040]",False,34.713
"LINESTRING (-8.6396429 41.1746425, -8.6400847 41.1743796, -8.6406679 41.1740472)",2671507054,559928695,43247872,False,108.364
"LINESTRING (-8.5903196 41.1595154, -8.5907318 41.1592782)",2678049794,299613476,482122917,True,43.434
"LINESTRING (-8.5903196 41.1595154, -8.5899339 41.1585373, -8.5899295 41.1585268, -8.5898915 41.1584367, -8.5898718 41.1583712, -8.5898797 41.1583117, -8.589935 41.1581539)",2678049794,2678049799,262150129,False,157.452
"LINESTRING (-8.589935 41.1581539, -8.5901044 41.1576932, -8.5901284 41.1576625, -8.5901716 41.1576534, -8.5910063 41.1578936, -8.5910844 41.1579167)",2678049799,2678049803,262150129,False,142.70600000000002
"LINESTRING (-8.589935 41.1581539, -8.5898797 41.1583117, -8.5898718 41.1583712, -8.5898915 41.1584367, -8.5899295 41.1585268, -8.5899339 41.1585373, -8.5903196 41.1595154)",2678049799,2678049794,262150129,False,157.452
"LINESTRING (-8.589935 41.1581539, -8.5907416 41.1583956, -8.5908149 41.1584176)",2678049799,2678049807,262150130,False,79.285
"LINESTRING (-8.5910844 41.1579167, -8.5910063 41.1578936, -8.5901716 41.1576534, -8.5901284 41.1576625, -8.5901044 41.1576932, -8.589935 41.1581539)",2678049803,2678049799,262150129,False,142.70600000000002
"LINESTRING (-8.5910844 41.1579167, -8.5908486 41.1583568, -8.5908149 41.1584176)",2678049803,2678049807,262150131,False,60.095
"LINESTRING (-8.5910844 41.1579167, -8.5911681 41.1579412, -8.5913476 41.1579982)",2678049803,2678049804,262150135,False,23.827
"LINESTRING (-8.5910844 41.1579167, -8.5911164 41.1578541, -8.5911835 41.1577203, -8.591267 41.1575676)",2678049803,2678049808,262150136,True,41.724000000000004
"LINESTRING (-8.5913476 41.1579982, -8.591267 41.1575676)",2678049804,2678049808,482122899,True,48.354
"LINESTRING (-8.5913476 41.1579982, -8.5911681 41.1579412, -8.5910844 41.1579167)",2678049804,2678049803,262150135,False,23.827
"LINESTRING (-8.5910721 41.1584869, -8.5908149 41.1584176)",2678049805,2678049807,262150130,False,22.87
"LINESTRING (-8.5907861 41.1584722, -8.5908149 41.1584176)",2678049806,2678049807,262150131,False,6.532
"LINESTRING (-8.5908149 41.1584176, -8.5910721 41.1584869)",2678049807,2678049805,262150130,False,22.87
"LINESTRING (-8.5908149 41.1584176, -8.5907861 41.1584722)",2678049807,2678049806,262150131,False,6.532
"LINESTRING (-8.5908149 41.1584176, -8.5907416 41.1583956, -8.589935 41.1581539)",2678049807,2678049799,262150130,False,79.285
"LINESTRING (-8.5908149 41.1584176, -8.5908486 41.1583568, -8.5910844 41.1579167)",2678049807,2678049803,262150131,False,60.095
"LINESTRING (-8.591267 41.1575676, -8.5911835 41.1570697)",2678049808,299614042,482122899,True,55.804
"LINESTRING (-8.591531 41.1588902, -8.5917784 41.1589087, -8.5918765 41.1589215, -8.5919652 41.1589193)",2678049809,2165540625,448834157,True,36.579
"LINESTRING (-8.591531 41.1588902, -8.5915332 41.15876, -8.5913826 41.1581445, -8.5913476 41.1579982)",2678049809,2678049804,482122899,True,100.601
"LINESTRING (-8.6311684 41.1463575, -8.6310031 41.1463664)",2681392509,2619594977,262474849,False,13.876
"LINESTRING (-8.6311684 41.1463575, -8.6312051 41.1463755, -8.6312252 41.1463867, -8.6319628 41.1467852, -8.6316271 41.147174, -8.6315344 41.1472498, -8.6314035 41.1473104, -8.6308482 41.1474747, -8.6308229 41.1474822, -8.6307806 41.1475276, -8.6307066 41.1475917, -8.6306722 41.1476348, -8.6306595 41.1476673, -8.6306511 41.1476904, -8.6306536 41.1477854, -8.630687 41.1478139, -8.6307198 41.147842, -8.6307896 41.1478896, -8.6308055 41.1479046, -8.6308085 41.147958, -8.630736 41.1484294)",2681392509,478632725,"[256431162, 39888045, 146190183]",False,325.21400000000006
"LINESTRING (-8.6311684 41.1463575, -8.6313005 41.1463524, -8.631334 41.1463503)",2681392509,2616040186,262474849,False,13.891
"LINESTRING (-8.6205618 41.1676537, -8.6205537 41.1675476)",2689537159,2689538408,263330686,False,11.817
"LINESTRING (-8.6205618 41.1676537, -8.6214841 41.1676236, -8.621573 41.1676315, -8.6220799 41.1678172, -8.6221413 41.1678286, -8.6223014 41.1678284)",2689537159,343646741,"[263330570, 453847715]",True,150.65100000000004
"LINESTRING (-8.6215362 41.169925, -8.6216055 41.1698496)",2689537165,416011692,741767470,False,10.195
"LINESTRING (-8.6215362 41.169925, -8.6214728 41.1700002, -8.6213604 41.1700737)",2689537165,4598508646,868014850,False,22.366
"LINESTRING (-8.6205537 41.1675476, -8.620199 41.1675609)",2689538408,474728387,39607956,False,29.727
"LINESTRING (-8.6205537 41.1675476, -8.6205618 41.1676537)",2689538408,2689537159,263330686,False,11.817
"LINESTRING (-8.6205537 41.1675476, -8.6213684 41.1674938, -8.6214164 41.1674924)",2689538408,474789304,741767469,False,72.478
"LINESTRING (-8.6473772 41.1802019, -8.647492 41.1801898, -8.6482428 41.1801416)",2713658881,3166557403,265752880,False,72.76400000000001
"LINESTRING (-8.6473772 41.1802019, -8.6473689 41.1803148, -8.6473413 41.1803997, -8.647301 41.1804902, -8.6472394 41.1806329)",2713658881,2713658892,265752881,False,49.589
"LINESTRING (-8.6473772 41.1802019, -8.64737 41.1801399, -8.6472847 41.1794, -8.6472589 41.1791764, -8.6472348 41.1789679)",2713658881,1225943124,265752881,False,137.731
"LINESTRING (-8.6489334 41.1800885, -8.6486536 41.18011, -8.6482428 41.1801416)",2713658883,3166557403,265752880,False,58.096999999999994
"LINESTRING (-8.6457054 41.1806297, -8.6456178 41.1807936)",2713658889,429378638,569491076,False,19.644
"LINESTRING (-8.6457054 41.1806297, -8.6457599 41.1805278)",2713658889,4526777736,569491076,False,12.214
"LINESTRING (-8.6457054 41.1806297, -8.645812 41.1806839, -8.6458853 41.1807212, -8.6459168 41.1807434, -8.6459717 41.180801, -8.6460343 41.1809162, -8.6460716 41.1809551, -8.6461253 41.1809789, -8.6461803 41.1809875, -8.6462463 41.1809906, -8.6462976 41.180987, -8.6463389 41.1809816, -8.6468108 41.1809516, -8.6468604 41.1809476, -8.6469478 41.1809388, -8.647034 41.1809189, -8.647102 41.1808799, -8.6471404 41.1808391, -8.6471653 41.1807976, -8.6471904 41.180742, -8.6472394 41.1806329)",2713658889,2713658892,265752881,False,167.958
"LINESTRING (-8.6472394 41.1806329, -8.6471904 41.180742, -8.6471653 41.1807976, -8.6471404 41.1808391, -8.647102 41.1808799, -8.647034 41.1809189, -8.6469478 41.1809388, -8.6468604 41.1809476, -8.6468108 41.1809516, -8.6463389 41.1809816, -8.6462976 41.180987, -8.6462463 41.1809906, -8.6461803 41.1809875, -8.6461253 41.1809789, -8.6460716 41.1809551, -8.6460343 41.1809162, -8.6459717 41.180801, -8.6459168 41.1807434, -8.6458853 41.1807212, -8.645812 41.1806839, -8.6457054 41.1806297)",2713658892,2713658889,265752881,False,167.95799999999997
"LINESTRING (-8.6472394 41.1806329, -8.647301 41.1804902, -8.6473413 41.1803997, -8.6473689 41.1803148, -8.6473772 41.1802019)",2713658892,2713658881,265752881,False,49.589
"LINESTRING (-8.6472394 41.1806329, -8.6482807 41.1805571, -8.6483124 41.1808228)",2713658892,3897692285,"[265752882, 386440303]",False,117.216
"LINESTRING (-8.6434032 41.1800141, -8.6433795 41.1792349, -8.6434126 41.1791802)",2728364876,429378649,267374407,False,93.34899999999999
"LINESTRING (-8.629971 41.161624, -8.6300492 41.1615868)",2754519751,1866347299,734269567,False,7.744
"LINESTRING (-8.629971 41.161624, -8.6300807 41.161777, -8.6301661 41.1619147, -8.6302942 41.1620754, -8.6304771 41.162284)",2754519751,7859526776,176070927,False,84.864
"LINESTRING (-8.629971 41.161624, -8.6295003 41.1618388, -8.629357 41.1619311, -8.6292846 41.1619997, -8.6292119 41.162189)",2754519751,475341703,842483655,False,93.519
"LINESTRING (-8.5770248 41.1568167, -8.577353 41.1569772)",2759489347,415754682,35443677,True,32.764
"LINESTRING (-8.5770248 41.1568167, -8.5765285 41.1565733)",2759489347,1097379657,271000655,True,49.588
"LINESTRING (-8.6053983 41.1496976, -8.6053856 41.149725, -8.6053792 41.1497391, -8.6050736 41.1504019, -8.6050647 41.1504156)",2829209747,2829209748,278570718,False,84.596
"LINESTRING (-8.6053983 41.1496976, -8.6056921 41.1497634, -8.605782 41.1497835, -8.6058734 41.1498051, -8.6061311 41.1498658, -8.6063691 41.14992, -8.6070231 41.1500653, -8.6071805 41.1501006)",2829209747,2204099938,"[434878400, 747471006]",True,155.80800000000002
"LINESTRING (-8.6050647 41.1504156, -8.6050736 41.1504019, -8.6053792 41.1497391, -8.6053856 41.149725, -8.6053983 41.1496976)",2829209748,2829209747,278570718,False,84.596
"LINESTRING (-8.5735253 41.1476032, -8.5734699 41.1476592, -8.5733132 41.1478351)",2837480710,1548068063,279525893,False,31.317
"LINESTRING (-8.5735253 41.1476032, -8.5736591 41.1474677, -8.5738177 41.1472735, -8.573885 41.1471863, -8.573936 41.1470868, -8.5739815 41.1469705, -8.574006 41.1468541)",2837480710,1548066651,461932818,False,93.788
"LINESTRING (-8.5735253 41.1476032, -8.5735754 41.1474781, -8.5735823 41.1474278, -8.5735868 41.1473767, -8.5735712 41.1473145, -8.5735439 41.1472522, -8.5734276 41.1471072)",2837480710,1548066852,461932818,False,59.017
"LINESTRING (-8.5957075 41.1816069, -8.5954369 41.1812202)",2846609713,444026528,35997763,False,48.598
"LINESTRING (-8.5957075 41.1816069, -8.5957176 41.181652, -8.595706 41.1816938, -8.5956842 41.1817144, -8.5956544 41.1817311, -8.5956084 41.1817464)",2846609713,10702354488,1150499836,True,20.08
"LINESTRING (-8.6257504 41.1764408, -8.6256521 41.1764754, -8.6255034 41.1765854, -8.6254942 41.1765938, -8.6253358 41.1767382, -8.6250816 41.1770703)",2846652420,1461678986,132854551,False,91.18299999999999
"LINESTRING (-8.6257504 41.1764408, -8.625933 41.1764329, -8.6260995 41.1764474, -8.6262583 41.1764733)",2846652420,2355944033,280576148,False,42.935
"LINESTRING (-8.6257504 41.1764408, -8.6258739 41.1764001, -8.6260822 41.1763432, -8.6261833 41.1763148)",2846652420,1461653515,1017628557,False,38.861999999999995
"LINESTRING (-8.6147127 41.1509259, -8.6147002 41.1510452)",2852022741,2852022761,31060211,True,13.307
"LINESTRING (-8.6147127 41.1509259, -8.6142867 41.1507373, -8.6142716 41.1507306, -8.6130976 41.1502945, -8.6130005 41.1502576)",2852022741,3896080933,"[128825640, 386286206]",False,161.557
"LINESTRING (-8.6146645 41.1514546, -8.6146787 41.1514774, -8.6146975 41.1514976, -8.6147216 41.1515137, -8.6147538 41.1515198, -8.6147967 41.1515178, -8.6152527 41.1514269, -8.6153097 41.1514083, -8.6153439 41.1513914, -8.6153598 41.1513794, -8.615371 41.1513657, -8.6153786 41.1513473, -8.6153756 41.1513196, -8.6153616 41.1512651, -8.6153348 41.1512095, -8.6153093 41.1511706, -8.6152676 41.1511301, -8.6152215 41.1511081, -8.6148604 41.1509773, -8.6148048 41.1509846, -8.6147702 41.150994, -8.6147377 41.1510068, -8.6147136 41.151021, -8.6147002 41.1510452)",2852022760,2852022761,128825638,True,149.392
"LINESTRING (-8.6146645 41.1514546, -8.614663 41.1514968, -8.6146582 41.1515217, -8.6146397 41.151541, -8.6146051 41.1515501, -8.6143209 41.1516001, -8.6138497 41.1516693, -8.6138374 41.1517103, -8.6135935 41.1528719)",2852022760,25632292,"[128825641, 128825643, 281224991]",True,213.281
"LINESTRING (-8.6147002 41.1510452, -8.614668 41.151435, -8.6146645 41.1514546)",2852022761,2852022760,128825638,True,45.626999999999995
"LINESTRING (-8.6129663 41.1503124, -8.6130005 41.1502576)",2875151185,3896080933,386286206,False,6.733
"LINESTRING (-8.5709938 41.1777944, -8.5706945 41.1774023)",2880479505,2880479544,450918011,False,50.283
"LINESTRING (-8.5709938 41.1777944, -8.5713486 41.17759, -8.5713923 41.1775634)",2880479505,2880479536,450918010,False,42.098
"LINESTRING (-8.5709938 41.1777944, -8.571532 41.1783988, -8.5718878 41.1787959)",2880479505,2880479507,450918011,False,134.163
"LINESTRING (-8.5718878 41.1787959, -8.572014 41.1784571, -8.5720707 41.178372, -8.5721751 41.1782702, -8.5722909 41.1781939, -8.5726986 41.177976, -8.5730659 41.1779052, -8.5732483 41.1778437, -8.5734209 41.177757, -8.5735962 41.1776718)",2880479507,1731170737,252322463,False,202.03199999999998
"LINESTRING (-8.5718878 41.1787959, -8.5718474 41.1789936, -8.5718713 41.1790227, -8.571914 41.1790498, -8.5722951 41.1792011, -8.572977 41.1793983, -8.5730703 41.1794246)",2880479507,447872456,"[233784787, 161124022, 252322463]",False,136.256
"LINESTRING (-8.5718878 41.1787959, -8.571532 41.1783988, -8.5709938 41.1777944)",2880479507,2880479505,450918011,False,134.163
"LINESTRING (-8.5719333 41.1767138, -8.5718546 41.1766073)",2880479512,4677584342,824075309,False,13.551
"LINESTRING (-8.5719333 41.1767138, -8.571976 41.1768412)",2880479512,2880479523,824075309,False,14.61
"LINESTRING (-8.5719333 41.1767138, -8.5722281 41.1766762, -8.5725341 41.1766371, -8.5726575 41.1766734)",2880479512,2880479528,824075308,False,62.090999999999994
"LINESTRING (-8.571976 41.1768412, -8.5719333 41.1767138)",2880479523,2880479512,824075309,False,14.61
"LINESTRING (-8.571976 41.1768412, -8.5721854 41.1770166, -8.5723121 41.1770891, -8.5724429 41.1771524, -8.5726128 41.1771938, -8.572738 41.1772306, -8.5728129 41.1772492, -8.5728716 41.1772739, -8.5729282 41.1773017, -8.5729788 41.1773356, -8.5731128 41.1774123, -8.5731851 41.1774732, -8.5732775 41.1775254, -8.5734013 41.1775716, -8.5735962 41.1776718)",2880479523,1731170737,284308283,False,166.465
"LINESTRING (-8.571976 41.1768412, -8.5719757 41.1769289, -8.5719591 41.177, -8.5719466 41.1770619, -8.5718904 41.1771781, -8.5717134 41.1773679, -8.5713923 41.1775634)",2880479523,2880479536,450918010,False,98.842
"LINESTRING (-8.5726575 41.1766734, -8.5725341 41.1766371, -8.5722281 41.1766762, -8.5719333 41.1767138)",2880479528,2880479512,824075308,False,62.091
"LINESTRING (-8.5709203 41.1763186, -8.5704398 41.1762878)",2880479531,7694056913,824075307,False,40.361
"LINESTRING (-8.5709203 41.1763186, -8.5708812 41.1763544, -8.5708624 41.1763878, -8.5708841 41.1765533)",2880479531,2880479543,824075306,False,27.678
"LINESTRING (-8.5709203 41.1763186, -8.5711815 41.1763314, -8.5713314 41.1763445, -8.5714636 41.1763757, -8.5715939 41.1764347, -8.5717189 41.1765013, -8.5718546 41.1766073)",2880479531,4677584342,"[824075306, 473693519]",False,88.04599999999999
"LINESTRING (-8.5709141 41.1767743, -8.5704317 41.1767494)",2880479533,2880479545,284308281,False,40.469
"LINESTRING (-8.5709141 41.1767743, -8.5710784 41.1771592)",2880479533,2880479534,824075306,False,44.954
"LINESTRING (-8.5709141 41.1767743, -8.5708841 41.1765533)",2880479533,2880479543,824075306,False,24.702
"LINESTRING (-8.5710784 41.1771592, -8.5706945 41.1774023)",2880479534,2880479544,284308280,False,41.989
"LINESTRING (-8.5710784 41.1771592, -8.5712091 41.1773638)",2880479534,2880479535,824075306,False,25.244
"LINESTRING (-8.5710784 41.1771592, -8.5709141 41.1767743)",2880479534,2880479533,824075306,False,44.954
"LINESTRING (-8.5712091 41.1773638, -8.5713923 41.1775634)",2880479535,2880479536,824075306,False,26.976
"LINESTRING (-8.5712091 41.1773638, -8.5710784 41.1771592)",2880479535,2880479534,824075306,False,25.244
"LINESTRING (-8.5712091 41.1773638, -8.5715095 41.177162, -8.5715384 41.1771396, -8.5715672 41.1771111, -8.5716107 41.1770403, -8.5716332 41.176979, -8.5716375 41.1769116, -8.5716203 41.1768288, -8.5715685 41.1767461, -8.5715102 41.176689, -8.5714398 41.1766411, -8.5713473 41.1766042, -8.5712466 41.1765765, -8.5710775 41.1765618, -8.5708841 41.1765533)",2880479535,2880479543,284308279,False,148.035
"LINESTRING (-8.5713923 41.1775634, -8.5712091 41.1773638)",2880479536,2880479535,824075306,False,26.976
"LINESTRING (-8.5713923 41.1775634, -8.5713486 41.17759, -8.5709938 41.1777944)",2880479536,2880479505,450918010,False,42.098
"LINESTRING (-8.5713923 41.1775634, -8.5717134 41.1773679, -8.5718904 41.1771781, -8.5719466 41.1770619, -8.5719591 41.177, -8.5719757 41.1769289, -8.571976 41.1768412)",2880479536,2880479523,450918010,False,98.842
"LINESTRING (-8.5708841 41.1765533, -8.5709141 41.1767743)",2880479543,2880479533,824075306,False,24.702
"LINESTRING (-8.5708841 41.1765533, -8.5710775 41.1765618, -8.5712466 41.1765765, -8.5713473 41.1766042, -8.5714398 41.1766411, -8.5715102 41.176689, -8.5715685 41.1767461, -8.5716203 41.1768288, -8.5716375 41.1769116, -8.5716332 41.176979, -8.5716107 41.1770403, -8.5715672 41.1771111, -8.5715384 41.1771396, -8.5715095 41.177162, -8.5712091 41.1773638)",2880479543,2880479535,284308279,False,148.035
"LINESTRING (-8.5708841 41.1765533, -8.5708624 41.1763878, -8.5708812 41.1763544, -8.5709203 41.1763186)",2880479543,2880479531,824075306,False,27.678
"LINESTRING (-8.5706945 41.1774023, -8.5710784 41.1771592)",2880479544,2880479534,284308280,False,41.989
"LINESTRING (-8.5706945 41.1774023, -8.5709938 41.1777944)",2880479544,2880479505,450918011,False,50.283
"LINESTRING (-8.5706945 41.1774023, -8.5706317 41.17732, -8.5705437 41.1771515, -8.5704761 41.1769768, -8.5704519 41.1768623, -8.5704317 41.1767494)",2880479544,2880479545,450918011,False,76.477
"LINESTRING (-8.5704317 41.1767494, -8.5709141 41.1767743)",2880479545,2880479533,284308281,False,40.469
"LINESTRING (-8.5704317 41.1767494, -8.5704519 41.1768623, -8.5704761 41.1769768, -8.5705437 41.1771515, -8.5706317 41.17732, -8.5706945 41.1774023)",2880479545,2880479544,450918011,False,76.477
"LINESTRING (-8.5704317 41.1767494, -8.5704149 41.1766763, -8.5703943 41.1766198, -8.570381 41.1765487, -8.5703815 41.1764657, -8.5704063 41.1763429, -8.5704398 41.1762878)",2880479545,7694056913,450918011,False,52.526999999999994
"LINESTRING (-8.6108577 41.1505507, -8.6110086 41.1505151, -8.6110573 41.150503, -8.6120989 41.1502687)",2893310955,1106006327,60175223,True,108.554
