osmid,shape
3573222475,POINT(-8.569247 41.1912377)
3573222483,POINT(-8.5827754 41.1915645)
3573222488,POINT(-8.5871835 41.1918543)
3573222498,POINT(-8.56999 41.1938433)
3573222502,POINT(-8.5717886 41.1940261)
3573222504,POINT(-8.5717304 41.1943843)
3573222507,POINT(-8.5749255 41.1950359)
3573222509,POINT(-8.5741323 41.1954124)
3573222516,POINT(-8.5862306 41.1963663)
3573222519,POINT(-8.5846819 41.1979861)
3584513100,POINT(-8.6434804 41.1592645)
3599073387,POINT(-8.6760681 41.1922754)
3605258295,POINT(-8.6601604 41.1639496)
3605943863,POINT(-8.5183795 41.1901527)
3605943868,POINT(-8.5184768 41.1903416)
3605943870,POINT(-8.5186075 41.1902898)
3605943871,POINT(-8.5186022 41.1902384)
3605943876,POINT(-8.5197372 41.1907073)
3605965635,POINT(-8.5253009 41.1888289)
3605965637,POINT(-8.5237608 41.1887325)
3605965642,POINT(-8.5236298 41.1886489)
3605965655,POINT(-8.5231868 41.1900292)
3605965656,POINT(-8.5231676 41.1891731)
3605965657,POINT(-8.5223138 41.1905175)
3605965658,POINT(-8.5222686 41.1896796)
3605965659,POINT(-8.5222949 41.1901535)
3605965663,POINT(-8.521944 41.1901536)
3605965664,POINT(-8.5215789 41.1897704)
3605965665,POINT(-8.5212248 41.1897737)
3605965668,POINT(-8.5206432 41.1900046)
3605986260,POINT(-8.5538789 41.134599)
3605986264,POINT(-8.5536289 41.1353437)
3605986265,POINT(-8.5559828 41.1376225)
3605986268,POINT(-8.5546747 41.1380935)
3610854774,POINT(-8.5506143 41.1895102)
3610854775,POINT(-8.5509969 41.1900712)
3610854776,POINT(-8.5516147 41.1883842)
3610854779,POINT(-8.5526166 41.1884759)
3613055620,POINT(-8.6994153 41.1899116)
3617657382,POINT(-8.5869125 41.1439688)
3617657384,POINT(-8.5861605 41.1443036)
3625419630,POINT(-8.6094002 41.2370236)
3627709134,POINT(-8.6226434 41.1219105)
3632959400,POINT(-8.537833 41.1914304)
3633069214,POINT(-8.5160381 41.1958035)
3633069216,POINT(-8.516076 41.1952943)
3644725912,POINT(-8.5842051 41.1583413)
3644725913,POINT(-8.5830927 41.1579659)
3644930402,POINT(-8.5202409 41.1920047)
3644930405,POINT(-8.5204409 41.1917934)
3644930408,POINT(-8.5212267 41.192611)
3644930409,POINT(-8.5228921 41.1919198)
3644930411,POINT(-8.5226995 41.1922656)
3649363587,POINT(-8.5278215 41.1758203)
3649363590,POINT(-8.5282935 41.1766561)
3652908352,POINT(-8.6330144 41.2529564)
3652922413,POINT(-8.6188026 41.1609122)
3654771848,POINT(-8.6597283 41.1641715)
3654771849,POINT(-8.6598384 41.1644659)
3654771850,POINT(-8.6595096 41.1641456)
3654771851,POINT(-8.6592291 41.1642858)
3659213721,POINT(-8.6261368 41.1889742)
3659217325,POINT(-8.6264576 41.1889901)
3659217327,POINT(-8.6256255 41.1887333)
3659217344,POINT(-8.625487 41.18881)
3659260955,POINT(-8.6666848 41.1911886)
3659260959,POINT(-8.6661642 41.1933154)
3659261023,POINT(-8.6673233 41.1922807)
3659261031,POINT(-8.6658225 41.1939666)
3660632752,POINT(-8.5130252 41.1523783)
3660632753,POINT(-8.5127926 41.1523993)
3662144651,POINT(-8.6732192 41.1893451)
3663136768,POINT(-8.6512638 41.2142872)
3663136787,POINT(-8.6520131 41.2151589)
3663136788,POINT(-8.6523366 41.2143918)
3663185330,POINT(-8.5239179 41.2425587)
3663185332,POINT(-8.5236833 41.2427588)
3663185335,POINT(-8.5233237 41.2435201)
3663185337,POINT(-8.5230198 41.2440139)
3663185343,POINT(-8.5246739 41.2437378)
3663185348,POINT(-8.5259187 41.2463437)
3663185349,POINT(-8.5255553 41.2473838)
3663185356,POINT(-8.5240573 41.2443488)
3663185360,POINT(-8.5233501 41.2442539)
3663185362,POINT(-8.5240036 41.2446594)
3663185364,POINT(-8.5233589 41.2447203)
3663185366,POINT(-8.5239114 41.2454501)
3663185377,POINT(-8.5222935 41.2444678)
3664805976,POINT(-8.556819 41.141475)
3664805978,POINT(-8.5570303 41.1412305)
3665031900,POINT(-8.5578587 41.1560877)
3677975458,POINT(-8.6811316 41.1913472)
3677975476,POINT(-8.6819739 41.190316)
3677975484,POINT(-8.679234 41.1918141)
3677975497,POINT(-8.6817709 41.1907788)
3677975516,POINT(-8.682331 41.1903496)
3677979636,POINT(-8.6822179 41.1899973)
3677979647,POINT(-8.6776085 41.190546)
3677979676,POINT(-8.6820208 41.1896898)
3677979721,POINT(-8.6817481 41.1899593)
3677979744,POINT(-8.680194 41.189001)
3677979789,POINT(-8.6822976 41.1903697)
3677979805,POINT(-8.6823266 41.1901036)
3677979834,POINT(-8.6758741 41.1896475)
3677979900,POINT(-8.6817916 41.1897303)
3677979936,POINT(-8.6818832 41.1902303)
3679308188,POINT(-8.6862636 41.1953107)
3679308834,POINT(-8.6841305 41.196456)
3679308970,POINT(-8.6865115 41.1949571)
3679309027,POINT(-8.6805574 41.1925571)
3687578668,POINT(-8.6225058 41.1322542)
3688773918,POINT(-8.6121298 41.1442738)
3693344629,POINT(-8.5806282 41.1386893)
3693344670,POINT(-8.5818887 41.1350119)
3693344877,POINT(-8.5780531 41.1354275)
3693344927,POINT(-8.5827256 41.1352255)
3693344944,POINT(-8.5781556 41.1353338)
3693344965,POINT(-8.5808246 41.1384089)
3694306987,POINT(-8.6861689 41.1984382)
3694392900,POINT(-8.6236594 41.1678087)
3694392908,POINT(-8.62473 41.1671682)
3694392909,POINT(-8.6235843 41.1683579)
3694392910,POINT(-8.6245461 41.1675912)
3694392911,POINT(-8.6253137 41.1677145)
3707362008,POINT(-8.6248567 41.1301744)
3714381748,POINT(-8.585948 41.1968149)
3714381779,POINT(-8.5861612 41.1971613)
3714381826,POINT(-8.5857625 41.2005792)
3715260166,POINT(-8.5655972 41.2349427)
3715260228,POINT(-8.5648329 41.243007)
3718767457,POINT(-8.5872238 41.148785)
3718767461,POINT(-8.5865577 41.1488902)
3718827243,POINT(-8.6818963 41.1897604)
3718844738,POINT(-8.5734234 41.1439231)
3718891796,POINT(-8.6390435 41.164937)
3723247143,POINT(-8.6272336 41.133346)
3728290122,POINT(-8.5575281 41.1591402)
3728296353,POINT(-8.5494235 41.1699668)
3728296356,POINT(-8.5487837 41.1702507)
3728296357,POINT(-8.5493993 41.170278)
3728296358,POINT(-8.5494226 41.1700067)
3728296360,POINT(-8.5487936 41.169608)
3736054725,POINT(-8.635009 41.1408194)
3736054735,POINT(-8.6349459 41.1415739)
3736054748,POINT(-8.6341976 41.1397451)
3736054757,POINT(-8.6356858 41.1425158)
3736054767,POINT(-8.6349044 41.1409239)
3736054789,POINT(-8.6352243 41.1405186)
3736054807,POINT(-8.6344069 41.1395702)
3736054811,POINT(-8.6345913 41.1405967)
3736054815,POINT(-8.6340924 41.1410209)
3736054827,POINT(-8.6358654 41.1427177)
3736054837,POINT(-8.6364072 41.1435418)
3736054857,POINT(-8.6345069 41.1399131)
3736054859,POINT(-8.6341958 41.1396873)
3736054892,POINT(-8.6320488 41.1396958)
3736054986,POINT(-8.6341533 41.1409297)
3736055000,POINT(-8.6338701 41.1399725)
3736055015,POINT(-8.6347025 41.1406876)
3736055037,POINT(-8.6344985 41.1403414)
3736055051,POINT(-8.6352753 41.1417698)
3736055187,POINT(-8.6349325 41.1417678)
3736055191,POINT(-8.6346489 41.1405805)
3736055196,POINT(-8.6361726 41.1430667)
3736096316,POINT(-8.6337278 41.141121)
3739774516,POINT(-8.5495241 41.2479107)
3739774517,POINT(-8.54898 41.2477184)
3739789627,POINT(-8.5491816 41.2484395)
3739789628,POINT(-8.5487654 41.2482911)
3739808097,POINT(-8.5326178 41.2381554)
3740080995,POINT(-8.6410051 41.1394674)
3740081005,POINT(-8.6409579 41.1394457)
3740081006,POINT(-8.6412374 41.1393722)
3740081012,POINT(-8.6410231 41.1392228)
3740081125,POINT(-8.641097 41.1392178)
3740426068,POINT(-8.6414926 41.1425621)
3740426069,POINT(-8.6412706 41.1418381)
3740426112,POINT(-8.6419999 41.1421129)
3740426428,POINT(-8.6420746 41.1415733)
3740426431,POINT(-8.6393792 41.1453313)
3740426442,POINT(-8.6391475 41.1422991)
3740426521,POINT(-8.6386277 41.1435079)
3740426554,POINT(-8.6414204 41.1421036)
3740426603,POINT(-8.6380548 41.1446481)
3740426609,POINT(-8.6407391 41.1431095)
3740426642,POINT(-8.64158 41.1419448)
3740426680,POINT(-8.6418467 41.1419581)
3740426747,POINT(-8.6420371 41.1422228)
3740426762,POINT(-8.6420049 41.140423)
3740426801,POINT(-8.6416317 41.1419293)
3740426802,POINT(-8.6415785 41.1426302)
3740426959,POINT(-8.6388901 41.138951)
3740426988,POINT(-8.6401875 41.1432853)
3740426991,POINT(-8.6419647 41.1425439)
3740426996,POINT(-8.6418845 41.1419802)
3740427017,POINT(-8.6419003 41.1426081)
3740427272,POINT(-8.6373093 41.1387468)
3740427274,POINT(-8.6412943 41.1451435)
3740427305,POINT(-8.6387691 41.1452633)
3740427322,POINT(-8.6384431 41.1450627)
3740427448,POINT(-8.6415999 41.143467)
3740427455,POINT(-8.6409811 41.1432366)
3740427461,POINT(-8.6421978 41.1382428)
3740436959,POINT(-8.6390211 41.145707)
3749327442,POINT(-8.6796636 41.1609854)
3752246223,POINT(-8.6528828 41.1340846)
3752247531,POINT(-8.6522887 41.1344047)
3753025800,POINT(-8.6714488 41.1738712)
3754501810,POINT(-8.6004493 41.1116161)
3754501811,POINT(-8.6000609 41.111126)
3754501815,POINT(-8.5997021 41.1118228)
3754506846,POINT(-8.5995497 41.1111845)
3754506847,POINT(-8.5994013 41.1116619)
3754506850,POINT(-8.5991307 41.1114765)
3754508425,POINT(-8.6009784 41.1101195)
3754508429,POINT(-8.601321 41.1105493)
3755852292,POINT(-8.6169025 41.193021)
3755852730,POINT(-8.6169104 41.1928785)
3757207454,POINT(-8.6695979 41.1900468)
3757207458,POINT(-8.6695574 41.1898916)
3757288322,POINT(-8.671054 41.1814521)
3757288323,POINT(-8.67139 41.1814094)
3760294557,POINT(-8.6567089 41.282238)
3762473946,POINT(-8.6430554 41.1935842)
3762473947,POINT(-8.6430942 41.1936484)
3762895336,POINT(-8.5355786 41.1810968)
3762895345,POINT(-8.5353634 41.1810377)
3762895347,POINT(-8.5356482 41.180951)
3763258460,POINT(-8.5298049 41.1364764)
3775074892,POINT(-8.6727662 41.1828158)
3775074897,POINT(-8.6723538 41.1822824)
3775074903,POINT(-8.6733397 41.1817838)
3775077528,POINT(-8.6732633 41.1818198)
3775077534,POINT(-8.6725691 41.1823544)
3775083700,POINT(-8.6713396 41.1816564)
3775083701,POINT(-8.6715081 41.1818364)
3775083703,POINT(-8.6720691 41.1824174)
3775084435,POINT(-8.6717533 41.1825759)
3775084708,POINT(-8.671632 41.1819589)
3775084709,POINT(-8.6717174 41.1819124)
3775725935,POINT(-8.637312 41.1388124)
3777500268,POINT(-8.6267363 41.1685786)
3777500269,POINT(-8.6268239 41.1685648)
3778216988,POINT(-8.6075928 41.2485602)
3778277380,POINT(-8.6150331 41.2652411)
3778277382,POINT(-8.6150488 41.2660229)
3778277383,POINT(-8.6139176 41.2659998)
3778315163,POINT(-8.5654511 41.2703206)
3786892462,POINT(-8.6012755 41.1063541)
3803812837,POINT(-8.5353507 41.2351824)
3803812838,POINT(-8.5357427 41.2356114)
3803812839,POINT(-8.5357186 41.2358146)
3803812840,POINT(-8.5352975 41.2360809)
3803812841,POINT(-8.5372534 41.2325905)
3803812845,POINT(-8.530044 41.2365706)
3803812853,POINT(-8.5288804 41.2364778)
3804553133,POINT(-8.6488972 41.140999)
3804553134,POINT(-8.6476391 41.1390043)
3813722142,POINT(-8.6276745 41.134413)
3814788659,POINT(-8.6763409 41.1911877)
3814788673,POINT(-8.6748048 41.1904561)
3827104657,POINT(-8.6015314 41.1372767)
3846224996,POINT(-8.534275 41.1326946)
3846224998,POINT(-8.55827 41.1328054)
3846225027,POINT(-8.5258233 41.1332876)
3846225063,POINT(-8.5255125 41.1335924)
3846225587,POINT(-8.534644 41.1352343)
3846225594,POINT(-8.5345687 41.1352786)
3846225604,POINT(-8.5347214 41.1353733)
3846226321,POINT(-8.5054181 41.1386111)
3846226333,POINT(-8.5062341 41.1388141)
3846226350,POINT(-8.5062108 41.1389702)
3846226483,POINT(-8.5186349 41.1391832)
3846226484,POINT(-8.5181274 41.1391851)
3846226500,POINT(-8.5183265 41.1392771)
3846226504,POINT(-8.5184674 41.1392881)
3846226541,POINT(-8.5061688 41.1394698)
3846226714,POINT(-8.5057152 41.1398672)
3846226750,POINT(-8.5055804 41.1400615)
3846226943,POINT(-8.5247267 41.1421114)
3846226961,POINT(-8.5253161 41.1422236)
3846226968,POINT(-8.5255375 41.1422503)
3846226969,POINT(-8.5248691 41.1422739)
3846227007,POINT(-8.530698 41.1425848)
3846227196,POINT(-8.5381145 41.1435788)
3846227211,POINT(-8.5499202 41.1436218)
3846227304,POINT(-8.5324911 41.1438418)
3846227306,POINT(-8.5241111 41.1438439)
3846227411,POINT(-8.5595091 41.1445519)
3846227442,POINT(-8.5212702 41.1448753)
3846227511,POINT(-8.5547162 41.1461319)
3846227524,POINT(-8.5543488 41.1463609)
3846227530,POINT(-8.5543067 41.1464416)
3846227544,POINT(-8.554925 41.1466448)
3846227553,POINT(-8.5548637 41.1467109)
3846227896,POINT(-8.503559 41.147616)
3846228001,POINT(-8.5499054 41.1480529)
3846228071,POINT(-8.539752 41.1484519)
3846228178,POINT(-8.5046309 41.1491338)
3846228209,POINT(-8.5046372 41.1492986)
3846228235,POINT(-8.5331253 41.1494715)
3846228307,POINT(-8.5134706 41.1497969)
3846228314,POINT(-8.5137055 41.149855)
3846228343,POINT(-8.5359613 41.1499119)
3846228350,POINT(-8.544766 41.1499626)
3846228386,POINT(-8.5574863 41.15013)
3846228392,POINT(-8.5165804 41.1501722)
3846228410,POINT(-8.5354437 41.1502487)
3846228416,POINT(-8.5165139 41.1502658)
3846228473,POINT(-8.5338511 41.1504928)
3846228491,POINT(-8.5345132 41.150539)
3846228541,POINT(-8.5346027 41.1506781)
3846228650,POINT(-8.555956 41.1511977)
3846228652,POINT(-8.5392443 41.1512121)
3846228812,POINT(-8.5393055 41.1514183)
3846228846,POINT(-8.5079287 41.1515278)
3846228873,POINT(-8.5145467 41.1516409)
3846228957,POINT(-8.5065714 41.151873)
3846228958,POINT(-8.5064908 41.1518836)
3846228960,POINT(-8.5066061 41.1518913)
3846228968,POINT(-8.5064664 41.1519097)
3846228988,POINT(-8.5066202 41.151952)
3846228997,POINT(-8.5064806 41.1519704)
3846229001,POINT(-8.5065959 41.1519781)
3846229004,POINT(-8.5065153 41.1519888)
3846229030,POINT(-8.567821 41.1519888)
3846229258,POINT(-8.5680909 41.1523909)
3846229296,POINT(-8.537761 41.1524903)
3846229395,POINT(-8.5341245 41.1528511)
3846229633,POINT(-8.5694854 41.1533952)
3846229658,POINT(-8.5407839 41.1534856)
3846229703,POINT(-8.5696039 41.1535839)
3846229705,POINT(-8.5678434 41.1535805)
3846229716,POINT(-8.5678056 41.1536167)
3846229822,POINT(-8.5605274 41.153913)
3846229923,POINT(-8.5608428 41.1541423)
3846230044,POINT(-8.5144493 41.1544399)
3846230086,POINT(-8.5425032 41.1545549)
3846230146,POINT(-8.5651193 41.1547038)
3846230175,POINT(-8.5679639 41.1547627)
3846230212,POINT(-8.5678815 41.1548497)
3846230289,POINT(-8.5620931 41.155021)
3846230438,POINT(-8.5716666 41.1553966)
3846230466,POINT(-8.5689697 41.155456)
3846230517,POINT(-8.5688113 41.1555634)
3846230590,POINT(-8.5435401 41.1557513)
3846230660,POINT(-8.541331 41.1560849)
3846230768,POINT(-8.5693722 41.1571052)
3846230774,POINT(-8.5704778 41.1571527)
3846230784,POINT(-8.5715971 41.1573099)
3846230795,POINT(-8.5716228 41.1573869)
3846231668,POINT(-8.543494 41.1600688)
3846231685,POINT(-8.518115 41.1601209)
3846231873,POINT(-8.5692627 41.1611259)
3846231876,POINT(-8.5511707 41.1611301)
3846231969,POINT(-8.5431824 41.1616511)
3846232042,POINT(-8.5480723 41.162101)
3846232054,POINT(-8.5504174 41.1621595)
3846232082,POINT(-8.5496612 41.1622437)
3846232101,POINT(-8.5567689 41.1623171)
3846232109,POINT(-8.5098249 41.1623492)
3846232121,POINT(-8.5095558 41.1624143)
3846232434,POINT(-8.5206262 41.1641376)
3846232440,POINT(-8.5602466 41.1641554)
3846232449,POINT(-8.5600508 41.1641895)
3846232508,POINT(-8.5204161 41.1644118)
3846232624,POINT(-8.5185461 41.1647007)
3846232690,POINT(-8.5184845 41.1649638)
3846232724,POINT(-8.518581 41.1651084)
3846232751,POINT(-8.5354054 41.1651566)
3846232785,POINT(-8.5609705 41.1652287)
3846232797,POINT(-8.5607869 41.1652601)
3846232820,POINT(-8.560917 41.165383)
3846233061,POINT(-8.5437141 41.1661066)
3846233075,POINT(-8.560656 41.1661356)
3846233101,POINT(-8.5605336 41.166255)
3846233112,POINT(-8.5607029 41.1662923)
3846233332,POINT(-8.5299889 41.1667619)
3846233473,POINT(-8.5368083 41.166882)
3846233549,POINT(-8.5672248 41.1671621)
3846233553,POINT(-8.5330042 41.1671796)
3846233662,POINT(-8.5645966 41.1672165)
3846233675,POINT(-8.5464163 41.1673673)
3846233676,POINT(-8.5670428 41.1673792)
3846233678,POINT(-8.5660193 41.1674148)
3846233680,POINT(-8.547091 41.167447)
3846233683,POINT(-8.564296 41.167533)
3846233712,POINT(-8.56486 41.1677048)
3846233722,POINT(-8.5656755 41.1677654)
3846233735,POINT(-8.5644641 41.1678177)
3846233737,POINT(-8.5655755 41.1678232)
3846233741,POINT(-8.5657291 41.1678668)
3846233747,POINT(-8.5665003 41.1679954)
3846233893,POINT(-8.5328773 41.168263)
3846233966,POINT(-8.5661643 41.1684866)
3846233986,POINT(-8.5340037 41.1685745)
3846233989,POINT(-8.5656848 41.1685709)
3846234001,POINT(-8.565352 41.1686165)
3846234018,POINT(-8.5332982 41.1687009)
3846234024,POINT(-8.5479771 41.1687173)
3846234410,POINT(-8.5329413 41.1695311)
3846234558,POINT(-8.5607883 41.1699542)
3846234567,POINT(-8.5577292 41.1700413)
3846234999,POINT(-8.5449754 41.1712863)
3846235007,POINT(-8.5671877 41.1713332)
3846235203,POINT(-8.5581006 41.1722971)
3846235205,POINT(-8.5305584 41.1723325)
3846235243,POINT(-8.5278659 41.1728851)
3846235472,POINT(-8.5277349 41.1730862)
3846235534,POINT(-8.5447892 41.1736794)
3846235663,POINT(-8.5441486 41.1739511)
3846235716,POINT(-8.5453372 41.1742823)
3846236386,POINT(-8.5414578 41.1760452)
3846236412,POINT(-8.5610684 41.1762019)
3846236421,POINT(-8.561219 41.1762361)
3846236447,POINT(-8.5407021 41.1763593)
3846236448,POINT(-8.5564747 41.1763689)
3846236790,POINT(-8.5649655 41.176533)
3846236814,POINT(-8.5647943 41.1766041)
3846236817,POINT(-8.560936 41.1766339)
3846236822,POINT(-8.5610873 41.1766604)
3846236853,POINT(-8.5561071 41.1769807)
3846236962,POINT(-8.5569583 41.1771366)
3846236980,POINT(-8.5577787 41.1772564)
3846236996,POINT(-8.556373 41.1774307)
3846237045,POINT(-8.5570979 41.1779424)
3846237180,POINT(-8.5564863 41.1782764)
3846237376,POINT(-8.5313209 41.1791356)
3846237470,POINT(-8.5263469 41.1798997)
3846237477,POINT(-8.5249958 41.1799909)
3846237514,POINT(-8.5243566 41.1802809)
3846237770,POINT(-8.5265372 41.1808283)
3846237841,POINT(-8.5236992 41.1813659)
3846237852,POINT(-8.5416404 41.1814367)
3846237968,POINT(-8.5243048 41.1815136)
3846238009,POINT(-8.5591878 41.1818816)
3846238036,POINT(-8.5313831 41.1821326)
3846238268,POINT(-8.5563341 41.182637)
3846238660,POINT(-8.5192001 41.1833831)
3846238662,POINT(-8.5417163 41.1833872)
3846238699,POINT(-8.5201341 41.18373)
3846238709,POINT(-8.5202486 41.1839023)
3846238716,POINT(-8.5199651 41.1839693)
3846238970,POINT(-8.5390525 41.1843789)
3846239054,POINT(-8.5380476 41.1850206)
3846239082,POINT(-8.5412951 41.1853841)
3846239154,POINT(-8.5415109 41.1860499)
3846239281,POINT(-8.5194253 41.1866105)
3846239290,POINT(-8.5397944 41.1869802)
3857350195,POINT(-8.6151538 41.1350233)
3858130340,POINT(-8.6888601 41.1939974)
3859920451,POINT(-8.5852892 41.1562438)
3859920452,POINT(-8.5851611 41.1562529)
3862059261,POINT(-8.5119051 41.103581)
3862059554,POINT(-8.5058621 41.113857)
3877255060,POINT(-8.5585019 41.2592801)
3877255264,POINT(-8.5531749 41.2803649)
3877255267,POINT(-8.553679 41.2807899)
3877255271,POINT(-8.5591306 41.2814532)
3877255274,POINT(-8.5570835 41.2815066)
3877255277,POINT(-8.5587406 41.2816015)
3877255284,POINT(-8.5571587 41.2823296)
3891282347,POINT(-8.6075121 41.14824)
3892046976,POINT(-8.5431679 41.2784073)
3892046979,POINT(-8.544714 41.278837)
3892065325,POINT(-8.567618 41.2836411)
3892620580,POINT(-8.5782887 41.2244919)
3892620583,POINT(-8.5782987 41.2245692)
3892620921,POINT(-8.5783544 41.2250873)
3896080908,POINT(-8.6682428 41.1475388)
3896080911,POINT(-8.668147 41.1478105)
3896080931,POINT(-8.6130086 41.1502179)
3896080933,POINT(-8.6130005 41.1502576)
3896082259,POINT(-8.6065132 41.1634965)
3896082286,POINT(-8.6017375 41.1667673)
3896082287,POINT(-8.6013079 41.1671498)
3896082293,POINT(-8.6013463 41.1674594)
3897692188,POINT(-8.668062 41.1568874)
3897692194,POINT(-8.6681594 41.1570391)
3897692228,POINT(-8.6613492 41.1595286)
3897692229,POINT(-8.6614554 41.1596791)
3897692230,POINT(-8.6726794 41.1599999)
3897692246,POINT(-8.6087156 41.1612848)
3897692272,POINT(-8.5927365 41.1646281)
3897692274,POINT(-8.5956309 41.1650266)
3897692275,POINT(-8.5958142 41.1650495)
3897692278,POINT(-8.5956032 41.1651454)
3897692279,POINT(-8.5957815 41.1651749)
3897692280,POINT(-8.5985204 41.1657017)
3897692281,POINT(-8.6370003 41.170119)
3897692285,POINT(-8.6483124 41.1808228)
3897692553,POINT(-8.6600938 41.2113876)
3897692675,POINT(-8.6653595 41.2123225)
3897692687,POINT(-8.6634175 41.212382)
3897692715,POINT(-8.6651047 41.2125341)
3897692763,POINT(-8.6651576 41.2127355)
3897692924,POINT(-8.6653778 41.2139492)
3897692957,POINT(-8.6622638 41.2149791)
3897692965,POINT(-8.6619526 41.2152455)
3897692979,POINT(-8.6634769 41.2156384)
3898704753,POINT(-8.5999034 41.2587017)
3898704754,POINT(-8.5995342 41.2588707)
3898704755,POINT(-8.6002806 41.2591088)
3899184961,POINT(-8.6378264 41.1645199)
3899184965,POINT(-8.6390889 41.165176)
3899184996,POINT(-8.6562597 41.1939874)
3899184998,POINT(-8.6560705 41.1940631)
3899185052,POINT(-8.65378 41.2183062)
3899185062,POINT(-8.6602469 41.2433619)
3899185063,POINT(-8.66005 41.2434085)
3899185070,POINT(-8.6699138 41.2572384)
3900445952,POINT(-8.606608 41.1604146)
3913793302,POINT(-8.570359 41.1062013)
3913793303,POINT(-8.5703048 41.1062562)
3913793310,POINT(-8.5754927 41.1094378)
3913793314,POINT(-8.5756264 41.1092908)
3913793321,POINT(-8.5750622 41.1092539)
3913793322,POINT(-8.5745356 41.1092132)
3913793323,POINT(-8.5747383 41.1092184)
3913793327,POINT(-8.5747944 41.1090697)
3913793328,POINT(-8.574769 41.1089899)
3913793329,POINT(-8.5751649 41.1092396)
3913793338,POINT(-8.5746134 41.1090899)
3913793341,POINT(-8.5761224 41.1098368)
3913793347,POINT(-8.5769981 41.11039)
3913793352,POINT(-8.5766472 41.1102625)
3913793353,POINT(-8.5789324 41.111599)
3913793354,POINT(-8.5788677 41.1116562)
3913794260,POINT(-8.5795544 41.1119989)
3913794266,POINT(-8.5786828 41.1115411)
3913794267,POINT(-8.5789048 41.1116261)
3913794268,POINT(-8.5813824 41.1130965)
3913794278,POINT(-8.5830443 41.1133788)
3913794279,POINT(-8.588312 41.1136695)
3913794280,POINT(-8.5883197 41.1135914)
3913794281,POINT(-8.5895129 41.1137478)
3913794294,POINT(-8.5899931 41.1137692)
3913794301,POINT(-8.5985852 41.1194906)
3913796188,POINT(-8.5917798 41.1148578)
3913796189,POINT(-8.5918357 41.1148073)
3913796190,POINT(-8.5910316 41.1143655)
3913796196,POINT(-8.5858199 41.1135416)
3913796202,POINT(-8.5867369 41.1135186)
3913796203,POINT(-8.586737 41.1135849)
3913802848,POINT(-8.5722381 41.1108418)
3913816606,POINT(-8.5663392 41.1049809)
3921306565,POINT(-8.6746968 41.2054416)
3921306608,POINT(-8.6783419 41.2065384)
3921306631,POINT(-8.6749592 41.2071603)
3921306648,POINT(-8.6759819 41.2072964)
3931109393,POINT(-8.5984062 41.1028571)
3931109396,POINT(-8.5989925 41.1032639)
3931109399,POINT(-8.5984259 41.1033193)
3931109400,POINT(-8.5980792 41.1034842)
3931109419,POINT(-8.6031588 41.1098218)
3933997769,POINT(-8.6937339 41.1833262)
3938832565,POINT(-8.5805587 41.1281502)
3938832566,POINT(-8.5763814 41.1191819)
3950967587,POINT(-8.5982372 41.1484254)
3950967640,POINT(-8.5942464 41.1510727)
3950967847,POINT(-8.5856578 41.152512)
3950967851,POINT(-8.5852122 41.1526078)
3950967857,POINT(-8.5855579 41.152714)
3950967858,POINT(-8.5901261 41.1527332)
3950967864,POINT(-8.5856605 41.1534124)
3970730290,POINT(-8.6202741 41.1212794)
3976604354,POINT(-8.5452483 41.250582)
3976822536,POINT(-8.6699158 41.1823961)
3976822539,POINT(-8.671661 41.1840845)
3976822544,POINT(-8.671536 41.1855598)
3976824222,POINT(-8.6646905 41.1934339)
3982165184,POINT(-8.662229 41.1743823)
3992990334,POINT(-8.6103531 41.1462224)
4000877957,POINT(-8.6276107 41.2066313)
4000877966,POINT(-8.628641 41.2062477)
4000877969,POINT(-8.6285431 41.2064191)
4000892484,POINT(-8.5952777 41.1955126)
4000892485,POINT(-8.5962334 41.1957666)
4000892490,POINT(-8.5947746 41.1953908)
4000897099,POINT(-8.6473211 41.2120167)
4000897105,POINT(-8.6494894 41.2121577)
4000897106,POINT(-8.6474561 41.2122123)
4000897110,POINT(-8.6481633 41.2126066)
4000897113,POINT(-8.6475925 41.2131741)
4000897117,POINT(-8.6468936 41.2125778)
4000897122,POINT(-8.6478653 41.2133408)
4000905007,POINT(-8.685675 41.1996282)
4000905011,POINT(-8.6856078 41.1989844)
4000905012,POINT(-8.6863693 41.2005883)
4000905020,POINT(-8.6848115 41.1999262)
4000905021,POINT(-8.6849285 41.1999461)
4000905027,POINT(-8.6858711 41.1988949)
4003348562,POINT(-8.6804394 41.2965331)
4003349148,POINT(-8.6531201 41.2841962)
4003349150,POINT(-8.6535954 41.2842285)
4003349154,POINT(-8.6530461 41.2847075)
4003367263,POINT(-8.6748976 41.2818852)
4003367265,POINT(-8.6749691 41.2821076)
4003373989,POINT(-8.6645238 41.28023)
4003373990,POINT(-8.6645441 41.2797597)
4003373991,POINT(-8.6711895 41.2886099)
4003373992,POINT(-8.6701756 41.2890969)
4004037900,POINT(-8.667176 41.273582)
4004264453,POINT(-8.627433 41.1818912)
4004264457,POINT(-8.6278622 41.1808722)
4004264458,POINT(-8.6278088 41.1805069)
4004264461,POINT(-8.6306084 41.181688)
4004264463,POINT(-8.6300352 41.1816783)
4004264465,POINT(-8.6297995 41.1821266)
4004265890,POINT(-8.6271506 41.1825799)
4004265893,POINT(-8.6271589 41.1826748)
4004265896,POINT(-8.6271773 41.1831142)
4004265918,POINT(-8.6336297 41.1790353)
