shape,start_node,end_node,osmid,oneway,length
"LINESTRING (-8.507146199999999 41.1393852, -8.507153300000001 41.1394427, -8.507183700000001 41.1396609, -8.507206999999999 41.1400784, -8.507214100000001 41.1402157, -8.507308699999999 41.1403259)",1556204549,1556205180,142182706,False,107.152
"LINESTRING (-8.5112122 41.139394, -8.5120119 41.1390867)",1556204555,1556204316,142182680,False,75.183
"LINESTRING (-8.5067001 41.1394418, -8.5071462 41.1393852)",1556204623,1556204549,142182674,False,37.884
"LINESTRING (-8.5131023 41.1394979, -8.5128617 41.1396007)",1556204649,1556204804,142182583,False,23.165
"LINESTRING (-8.5131023 41.1394979, -8.5132525 41.1397771, -8.513414900000001 41.1398738, -8.5135772 41.1398865, -8.513843700000001 41.139903, -8.5141417 41.1399905, -8.5144252 41.1400161, -8.514907300000001 41.1399814, -8.515170599999999 41.1399952, -8.515650600000001 41.1400904, -8.516247699999999 41.1401697, -8.5165357 41.1402156, -8.516891599999999 41.1404201)",1556204649,1550564186,141653458,False,354.723
"LINESTRING (-8.5131023 41.1394979, -8.513185099999999 41.1394406, -8.513393000000001 41.1392934, -8.513534099999999 41.1391461, -8.5136182 41.1390212, -8.513756900000001 41.1388963, -8.513848400000001 41.1388553, -8.5139475 41.1388665)",1556204649,1556204179,142182583,False,104.494
"LINESTRING (-8.5128617 41.1396007, -8.5125873 41.139718)",1556204804,1556204832,142182583,False,26.423
"LINESTRING (-8.5128617 41.1396007, -8.5131023 41.1394979)",1556204804,1556204649,142182583,False,23.165
"LINESTRING (-8.5128617 41.1396007, -8.512893 41.1394667, -8.512875599999999 41.1393232, -8.5128583 41.1392673, -8.5126454 41.139299)",1556204804,1556204523,142182766,False,55.708
"LINESTRING (-8.5125873 41.139718, -8.5127088 41.1399172)",1556204832,1556204990,141895789,False,24.375
"LINESTRING (-8.5125873 41.139718, -8.5128617 41.1396007)",1556204832,1556204804,142182583,False,26.423
"LINESTRING (-8.5125873 41.139718, -8.5124029 41.139614, -8.512237000000001 41.1394537, -8.512011899999999 41.1390867)",1556204832,1556204316,142182846,False,86.843
"LINESTRING (-8.5127088 41.1399172, -8.5125873 41.139718)",1556204990,1556204832,141895789,False,24.375
"LINESTRING (-8.5127088 41.1399172, -8.5120786 41.1401285)",1556204990,1556205129,142182678,False,57.768
"LINESTRING (-8.5127088 41.1399172, -8.512752000000001 41.1399881, -8.5127375 41.1402399, -8.5128489 41.1404333, -8.5130234 41.1405829, -8.513236600000001 41.1407107, -8.5133577 41.1408128, -8.5133636 41.1411376, -8.51375 41.141509, -8.5137888 41.1415719, -8.5137585 41.141664, -8.513609499999999 41.1417352, -8.5133709 41.1418419, -8.512948099999999 41.1421686, -8.5128881 41.1422122)",1556204990,1556205944,141895789,False,322.89399999999995
"LINESTRING (-8.5120786 41.1401285, -8.5127088 41.1399172)",1556205129,1556204990,142182678,False,57.768
"LINESTRING (-8.5057092 41.1401409, -8.5057428 41.1403031, -8.505894400000001 41.1405759, -8.505964199999999 41.1406673)",1556205158,1556205240,142182641,False,62.861000000000004
"LINESTRING (-8.5057092 41.1401409, -8.505747400000001 41.1400339, -8.505813099999999 41.1398749, -8.5058814 41.1397625, -8.5060913 41.1395407, -8.506168799999999 41.1394698)",1556205158,3846226541,142182641,False,85.07799999999999
"LINESTRING (-8.5057092 41.1401409, -8.505684799999999 41.1400287, -8.505715199999999 41.1398672)",1556205158,3846226714,381423886,False,30.78
"LINESTRING (-8.507308699999999 41.1403259, -8.507120199999999 41.1402795, -8.505964199999999 41.1406673)",1556205180,1556205240,142182640,False,122.581
"LINESTRING (-8.507308699999999 41.1403259, -8.507455999999999 41.1405117, -8.5077576 41.1406846, -8.508137899999999 41.1408524, -8.508295499999999 41.1411749, -8.508370899999999 41.1413762, -8.508497699999999 41.1414794, -8.5088849 41.1415671, -8.5091898 41.1416446, -8.5092789 41.1417271, -8.5093783 41.1420497, -8.5097106 41.1424083, -8.509913299999999 41.142852)",1556205180,1556206461,142182640,False,380.0710000000001
"LINESTRING (-8.507308699999999 41.1403259, -8.507214100000001 41.1402157, -8.507206999999999 41.1400784, -8.507183700000001 41.1396609, -8.507153300000001 41.1394427, -8.507146199999999 41.1393852)",1556205180,1556204549,142182706,False,107.15200000000002
"LINESTRING (-8.5049212 41.1405487, -8.504865000000001 41.1405295, -8.5047 41.1404211, -8.5043674 41.1401484, -8.504037500000001 41.1398353, -8.5039222 41.1396596, -8.5038605 41.1393445, -8.5037398 41.1391021, -8.5036231 41.1389155, -8.503476900000001 41.1387971, -8.5032865 41.1387425, -8.5029781 41.1387142, -8.50273 41.1387317, -8.502523399999999 41.1387822, -8.502363799999999 41.1389001, -8.5021466 41.1391506, -8.5018314 41.139471, -8.5014184 41.1398164, -8.5010697 41.1400831, -8.5009101 41.1401626, -8.500672700000001 41.1401699, -8.500480899999999 41.1401343, -8.500456399999999 41.1401266)",1556205202,1388197617,124839007,False,562.485
"LINESTRING (-8.5049212 41.1405487, -8.5051211 41.1406171, -8.5054135 41.1407504, -8.5056656 41.1408554, -8.5057612 41.1409212)",1556205202,1556205329,124839007,False,81.979
"LINESTRING (-8.5049212 41.1405487, -8.5048064 41.1402951, -8.504692 41.1397968, -8.5045418 41.1388514)",1556205202,1556204169,142182707,False,191.898
"LINESTRING (-8.505964199999999 41.1406673, -8.505872999999999 41.1407698, -8.5057612 41.1409212)",1556205240,1556205329,142182640,False,32.983000000000004
"LINESTRING (-8.505964199999999 41.1406673, -8.507120199999999 41.1402795, -8.507308699999999 41.1403259)",1556205240,1556205180,142182640,False,122.581
"LINESTRING (-8.505964199999999 41.1406673, -8.505894400000001 41.1405759, -8.5057428 41.1403031, -8.5057092 41.1401409)",1556205240,1556205158,142182641,False,62.861000000000004
"LINESTRING (-8.5072127 41.1408575, -8.5061131 41.1413622)",1556205325,1556205369,142182660,False,107.835
"LINESTRING (-8.5057612 41.1409212, -8.5056656 41.1408554, -8.5054135 41.1407504, -8.5051211 41.1406171, -8.5049212 41.1405487)",1556205329,1556205202,124839007,False,81.979
"LINESTRING (-8.5057612 41.1409212, -8.505789 41.1409403, -8.5059741 41.1411705, -8.5061131 41.1413622)",1556205329,1556205369,124839007,False,57.362
"LINESTRING (-8.5057612 41.1409212, -8.505872999999999 41.1407698, -8.505964199999999 41.1406673)",1556205329,1556205240,142182640,False,32.983000000000004
"LINESTRING (-8.5061131 41.1413622, -8.5072127 41.1408575)",1556205369,1556205325,142182660,False,107.835
"LINESTRING (-8.5061131 41.1413622, -8.5059741 41.1411705, -8.505789 41.1409403, -8.5057612 41.1409212)",1556205369,1556205329,124839007,False,57.361999999999995
"LINESTRING (-8.5061131 41.1413622, -8.506132300000001 41.1413887, -8.506311999999999 41.1416331, -8.5065293 41.141823, -8.5067305 41.141928, -8.5070041 41.1419785, -8.5073983 41.142031, -8.5075646 41.1420957, -8.5076424 41.1422047)",1556205369,1388197672,124839007,False,169.339
"LINESTRING (-8.5082736 41.1420332, -8.5077336 41.1421839)",1556205773,1556205886,142182692,False,48.224
"LINESTRING (-8.5077336 41.1421839, -8.5082736 41.1420332)",1556205886,1556205773,142182692,False,48.224
"LINESTRING (-8.5077336 41.1421839, -8.5076424 41.1422047)",1556205886,1388197672,142182692,False,7.98
"LINESTRING (-8.5128881 41.1422122, -8.5129787 41.142233, -8.513245299999999 41.1422349, -8.5136862 41.1421309, -8.5145681 41.1420086, -8.514747399999999 41.1420852, -8.514873400000001 41.1421272, -8.5151637 41.1421479, -8.5153011 41.1421703, -8.5154932 41.1421965, -8.5156422 41.1421903, -8.5158276 41.1421317, -8.5162134 41.1419608, -8.5163045 41.1419533, -8.5164154 41.1419783, -8.516513099999999 41.1420444, -8.516696899999999 41.1421254, -8.5168272 41.1421618)",1556205944,1550569842,141653156,False,350.026
"LINESTRING (-8.5128881 41.1422122, -8.512948099999999 41.1421686, -8.5133709 41.1418419, -8.513609499999999 41.1417352, -8.5137585 41.141664, -8.5137888 41.1415719, -8.51375 41.141509, -8.5133636 41.1411376, -8.5133577 41.1408128, -8.513236600000001 41.1407107, -8.5130234 41.1405829, -8.5128489 41.1404333, -8.5127375 41.1402399, -8.512752000000001 41.1399881, -8.5127088 41.1399172)",1556205944,1556204990,141895789,False,322.89399999999995
"LINESTRING (-8.5128881 41.1422122, -8.5128439 41.1422443, -8.512799100000001 41.1423008, -8.5127785 41.1423766, -8.5128015 41.1425891, -8.512822099999999 41.1427561, -8.5127857 41.1428263, -8.512703399999999 41.142903, -8.512563999999999 41.1429705, -8.5123956 41.1429851, -8.512178799999999 41.1429586, -8.5119813 41.1429385, -8.511878400000001 41.1429741, -8.511809299999999 41.1430663, -8.5117621 41.1432004, -8.5117742 41.1434075, -8.5118335 41.1435726, -8.5118323 41.1436656, -8.5117984 41.1437459, -8.5117596 41.1438079, -8.511651799999999 41.1438964, -8.511476200000001 41.1440296, -8.5114035 41.1440944, -8.5113526 41.1441738)",1556205944,1556206923,141895789,False,305.4609999999999
"LINESTRING (-8.509913299999999 41.142852, -8.5097757 41.1426586, -8.509371399999999 41.1423567, -8.509162399999999 41.1423155, -8.508877999999999 41.1423309, -8.5085354 41.1424703, -8.5083229 41.1425348, -8.508161899999999 41.1424935, -8.5079768 41.1423825, -8.507815799999999 41.1422329, -8.5077336 41.1421839)",1556206461,1556205886,142182627,True,230.08399999999997
"LINESTRING (-8.509913299999999 41.142852, -8.5097106 41.1424083, -8.5093783 41.1420497, -8.5092789 41.1417271, -8.5091898 41.1416446, -8.5088849 41.1415671, -8.508497699999999 41.1414794, -8.508370899999999 41.1413762, -8.508295499999999 41.1411749, -8.508137899999999 41.1408524, -8.5077576 41.1406846, -8.507455999999999 41.1405117, -8.507308699999999 41.1403259)",1556206461,1556205180,142182640,False,380.071
"LINESTRING (-8.509913299999999 41.142852, -8.510186900000001 41.1432366, -8.510385599999999 41.1434921, -8.5106632 41.1436314, -8.510882499999999 41.1437682, -8.511103800000001 41.144163)",1556206461,1556206895,865753765,False,180.869
"LINESTRING (-8.5080241 41.1438143, -8.5084283 41.1436227)",1556206829,1388197676,142182676,False,39.994
"LINESTRING (-8.511103800000001 41.144163, -8.510920199999999 41.1442043, -8.510779700000001 41.144261, -8.5106392 41.1442327, -8.5103034 41.1441656, -8.510210900000001 41.1441914, -8.509919699999999 41.1442378, -8.5097655 41.1442223, -8.5096387 41.1442456, -8.509457100000001 41.1443746, -8.509224100000001 41.1444391, -8.5088548 41.1445276)",1556206895,1388197627,142182610,False,201.94600000000003
"LINESTRING (-8.511103800000001 41.144163, -8.5111498 41.1441527, -8.5113526 41.1441738)",1556206895,1556206923,142182610,False,21.162
"LINESTRING (-8.511103800000001 41.144163, -8.510882499999999 41.1437682, -8.5106632 41.1436314, -8.510385599999999 41.1434921, -8.510186900000001 41.1432366, -8.509913299999999 41.142852)",1556206895,1556206461,865753765,False,180.869
"LINESTRING (-8.5113526 41.1441738, -8.5114035 41.1440944, -8.511476200000001 41.1440296, -8.511651799999999 41.1438964, -8.5117596 41.1438079, -8.5117984 41.1437459, -8.5118323 41.1436656, -8.5118335 41.1435726, -8.5117742 41.1434075, -8.5117621 41.1432004, -8.511809299999999 41.1430663, -8.511878400000001 41.1429741, -8.5119813 41.1429385, -8.512178799999999 41.1429586, -8.5123956 41.1429851, -8.512563999999999 41.1429705, -8.512703399999999 41.142903, -8.5127857 41.1428263, -8.512822099999999 41.1427561, -8.5128015 41.1425891, -8.5127785 41.1423766, -8.512799100000001 41.1423008, -8.5128439 41.1422443, -8.5128881 41.1422122)",1556206923,1556205944,141895789,False,305.46099999999996
"LINESTRING (-8.5113526 41.1441738, -8.5113187 41.1442796, -8.5113029 41.1444319, -8.511293500000001 41.1444578)",1556206923,1556207141,141895789,False,32.074999999999996
"LINESTRING (-8.5113526 41.1441738, -8.5111498 41.1441527, -8.511103800000001 41.144163)",1556206923,1556206895,142182610,False,21.162
"LINESTRING (-8.511293500000001 41.1444578, -8.511405099999999 41.1444797, -8.5117923 41.1445352, -8.512467300000001 41.1445868, -8.5128579 41.1445752, -8.513188599999999 41.1445275, -8.5134062 41.1445314, -8.5136769 41.1445765, -8.5138053 41.1447158, -8.514026400000001 41.1447455, -8.514219900000001 41.1448229, -8.514471800000001 41.144921, -8.514573800000001 41.14501, -8.514628200000001 41.1450721, -8.514706800000001 41.1451553, -8.5148286 41.1452258, -8.5150085 41.1452865, -8.5151904 41.145325)",1556207141,1549670905,141582168,False,359.489
"LINESTRING (-8.511293500000001 41.1444578, -8.5113029 41.1444319, -8.5113187 41.1442796, -8.5113526 41.1441738)",1556207141,1556206923,141895789,False,32.075
"LINESTRING (-8.511293500000001 41.1444578, -8.511265399999999 41.144535, -8.511174499999999 41.1447795, -8.511115200000001 41.1449328, -8.51098 41.1451623, -8.510887 41.1453091, -8.510686099999999 41.1454673, -8.5104761 41.1456005, -8.5103291 41.1457203, -8.510254099999999 41.1458287, -8.5099781 41.1461924, -8.5097261 41.1465222, -8.5095771 41.1466773)",1556207141,1553102802,141895789,False,290.12600000000003
"LINESTRING (-8.5366582 41.1396053, -8.536631699999999 41.1395061, -8.536553899999999 41.1394414, -8.5362157 41.1393892, -8.5361288 41.139383)",1556356267,1550560880,142201435,False,57.178
"LINESTRING (-8.5366582 41.1396053, -8.536607500000001 41.1396697, -8.5361569 41.1397485, -8.5360225 41.1398013, -8.5358699 41.1398697, -8.5355668 41.1399262)",1556356267,1556356293,142201435,False,100.776
"LINESTRING (-8.5366582 41.1396053, -8.536698700000001 41.1397444, -8.5366853 41.1397889, -8.5365217 41.1398252, -8.5362347 41.1398535, -8.5359906 41.1398919, -8.5360067 41.1399545)",1556356267,1556356290,142201440,False,87.403
"LINESTRING (-8.5328208 41.141534, -8.532802800000001 41.1415142, -8.532748399999999 41.1414581, -8.5327298 41.1414326)",1556356283,2411469176,141445444,True,13.626999999999999
"LINESTRING (-8.536829900000001 41.1394841, -8.5369855 41.1394215, -8.537388099999999 41.1393626, -8.5375687 41.1393464)",1556356284,1550560758,141653160,False,64.34899999999999
"LINESTRING (-8.5360067 41.1399545, -8.5359906 41.1398919, -8.5362347 41.1398535, -8.5365217 41.1398252, -8.5366853 41.1397889, -8.536698700000001 41.1397444, -8.5366582 41.1396053)",1556356290,1556356267,142201440,False,87.40299999999999
"LINESTRING (-8.5355668 41.1399262, -8.5358699 41.1398697, -8.5360225 41.1398013, -8.5361569 41.1397485, -8.536607500000001 41.1396697, -8.5366582 41.1396053)",1556356293,1556356267,142201435,False,100.776
"LINESTRING (-8.5269301 41.1392718, -8.5268185 41.1394625)",1556403607,1550561131,141653248,False,23.173
"LINESTRING (-8.5311108 41.139711, -8.5310071 41.1396556, -8.529755400000001 41.1396364)",1556404826,1550561875,141653149,False,115.489
"LINESTRING (-8.5311108 41.139711, -8.5313021 41.1398132, -8.5315864 41.139999, -8.531849100000001 41.1401889, -8.5320467 41.1402284, -8.532178699999999 41.1403131)",1556404826,4212376020,232717959,True,113.298
"LINESTRING (-8.5341333 41.1352728, -8.5340133 41.1339309)",1556412509,2795601884,142211225,False,149.551
"LINESTRING (-8.534133300000001 41.1352728, -8.5341667 41.1352599, -8.534219800000001 41.1352406)",1556412509,1556412526,78413738,False,8.082
"LINESTRING (-8.534133300000001 41.1352728, -8.5339872 41.1353293, -8.5338312 41.1353895, -8.533638099999999 41.1354804)",1556412509,1556412522,78413738,False,47.504999999999995
"LINESTRING (-8.533638099999999 41.1354804, -8.5338312 41.1353895, -8.5339872 41.1353293, -8.534133300000001 41.1352728)",1556412522,1556412509,78413738,False,47.505
"LINESTRING (-8.533638099999999 41.1354804, -8.533487900000001 41.1355349, -8.5334325 41.1355631)",1556412522,1326182339,142211223,True,19.563
"LINESTRING (-8.5342198 41.1352406, -8.5344828 41.1351289)",1556412526,314536670,78413738,False,25.286
"LINESTRING (-8.534219800000001 41.1352406, -8.5341667 41.1352599, -8.534133300000001 41.1352728)",1556412526,1556412509,78413738,False,8.082
"LINESTRING (-8.534219800000001 41.1352406, -8.534433399999999 41.1352536, -8.534568699999999 41.1352786)",1556412526,3846225594,142211218,True,29.613999999999997
"LINESTRING (-8.5184555 41.1391484, -8.5184461 41.1390393)",1556419618,1556419619,142213215,True,12.157
"LINESTRING (-8.5184555 41.1391484, -8.518391400000001 41.1391469, -8.518315599999999 41.1391531)",1556419618,1550560305,"[395902142, 235917767]",False,11.754999999999999
"LINESTRING (-8.5184555 41.1391484, -8.5185152 41.1391546, -8.5186349 41.1391832)",1556419618,3846226483,395902142,False,15.562999999999999
"LINESTRING (-8.5184461 41.1390393, -8.518445399999999 41.1390315, -8.5184269 41.1388165)",1556419619,3139742512,142213215,True,24.826
"LINESTRING (-8.5185139 41.1399864, -8.5184605 41.1396778, -8.518406199999999 41.139386, -8.5183772 41.1391393, -8.518299000000001 41.1383084, -8.518254600000001 41.1379217)",1556419621,1550557132,"[381421921, 95228107, 95228108]",False,230.69199999999998
"LINESTRING (-8.5185139 41.1399864, -8.518537 41.1396641, -8.518475 41.1393782, -8.5184674 41.1392881)",1556419621,3846226504,142213215,True,78.141
"LINESTRING (-8.5185139 41.1399864, -8.518591300000001 41.1403495, -8.5186099 41.1404693, -8.518639 41.1405932, -8.518670500000001 41.1407244, -8.518682099999999 41.1407537)",1556419621,1550564905,"[381423539, 253629246]",False,86.52000000000001
"LINESTRING (-8.525760699999999 41.135077, -8.525879099999999 41.1350814, -8.5267584 41.1351193, -8.526821999999999 41.1350876)",1556419623,1550549781,141653175,False,90.075
"LINESTRING (-8.525760699999999 41.135077, -8.526688200000001 41.1369487, -8.526870799999999 41.1373207)",1556419623,1550556107,401414593,False,266.24699999999996
"LINESTRING (-8.5184173 41.138705, -8.5187527 41.1387657)",1556419635,3139742513,141653153,False,28.887
"LINESTRING (-8.518417299999999 41.138705, -8.518384599999999 41.1383264, -8.518338999999999 41.1381365, -8.518254600000001 41.1379217)",1556419635,1550557132,142213215,True,88.554
"LINESTRING (-8.519103400000001 41.137975, -8.5187226 41.1379144, -8.5186636 41.1379305, -8.518707600000001 41.1382065)",1556419642,1550556929,141653503,False,68.759
"LINESTRING (-8.533041799999999 41.1485408, -8.5330327 41.1484698, -8.533023699999999 41.1483995, -8.5328743 41.1479774, -8.5327187 41.1478602, -8.532563100000001 41.1476704, -8.532026699999999 41.1466524, -8.531842299999999 41.1465203)",1556437325,1554893951,142066742,True,250.682
"LINESTRING (-8.533041799999999 41.1485408, -8.5318928 41.1480037, -8.531839400000001 41.1479787, -8.531712600000001 41.1478836)",1556437325,1326190402,142214832,True,133.487
"LINESTRING (-8.5332781 41.1487316, -8.5337002 41.1489185, -8.5347141 41.1493225, -8.5361124 41.1498447, -8.53619 41.1499156)",1556437332,1190257232,142214833,True,277.95000000000005
"LINESTRING (-8.5289249 41.1486289, -8.5289386 41.1487883, -8.5290234 41.1491285, -8.5290629 41.1491981)",1558680766,1549672446,141582008,False,64.667
"LINESTRING (-8.5289249 41.1486289, -8.528976800000001 41.1485449, -8.529032600000001 41.1481658)",1558680766,1549671984,141582008,False,52.714
"LINESTRING (-8.5289249 41.1486289, -8.5288667 41.1486547, -8.528808400000001 41.1486663, -8.5286952 41.1486464, -8.5282166 41.148494, -8.527854100000001 41.148377)",1558680766,1549672096,141582012,False,96.969
"LINESTRING (-8.528124699999999 41.147937, -8.5289161 41.1481279, -8.529032600000001 41.1481658)",1558680768,1549671984,141582117,False,80.208
"LINESTRING (-8.528124699999999 41.147937, -8.5279399 41.1478629, -8.527779900000001 41.1478347, -8.5271948 41.1476975)",1558680768,1549671681,141582117,False,82.602
"LINESTRING (-8.528124699999999 41.147937, -8.528089 41.1480763, -8.528003200000001 41.1481733, -8.5278691 41.1483268, -8.527854100000001 41.148377)",1558680768,1549672096,141582162,False,54.88700000000001
"LINESTRING (-8.5249778 41.1490276, -8.525154300000001 41.1490464, -8.5254054 41.1489985, -8.525615200000001 41.148911, -8.526536999999999 41.1483467, -8.5267117 41.1482212, -8.5268883 41.1481866, -8.527057900000001 41.1481238, -8.5271861 41.1479972)",1558685356,1549671898,141582049,False,225.18999999999997
"LINESTRING (-8.5249778 41.1490276, -8.524908099999999 41.1489872, -8.5247847 41.1489549, -8.5247577 41.148923, -8.5247096 41.148866, -8.524698900000001 41.1487408, -8.5247042 41.148555, -8.524778599999999 41.147793, -8.5247913 41.14752, -8.524832999999999 41.1473714, -8.524849700000001 41.1473214)",1558685356,1549671528,142432631,False,202.58900000000003
"LINESTRING (-8.5249778 41.1490276, -8.524908099999999 41.149068, -8.5245888 41.1490341, -8.5245272 41.1490276, -8.5243448 41.1490114, -8.524183900000001 41.148963, -8.524020500000001 41.1489125, -8.5239317 41.1488378, -8.5238459 41.1487893, -8.5236538 41.1487912)",1558685356,1558685411,142432631,False,120.463
"LINESTRING (-8.5248516 41.1449982, -8.5247784 41.1447674)",1558685378,1549670706,142432636,True,26.386
"LINESTRING (-8.5248516 41.1449982, -8.5246934 41.1449558, -8.5246379 41.1449666)",1558685378,1558685401,142432633,True,18.861
"LINESTRING (-8.5248652 41.1451254, -8.5248516 41.1449982)",1558685380,1558685378,142432636,True,14.19
"LINESTRING (-8.524865200000001 41.1451254, -8.524941200000001 41.1453787, -8.524931 41.1459092)",1558685380,1549671110,141582220,False,87.871
"LINESTRING (-8.5246379 41.1449666, -8.5246187 41.1450056)",1558685401,1549670810,323552783,False,4.625
"LINESTRING (-8.5246379 41.1449666, -8.5246523 41.1449353, -8.5246738 41.1448877, -8.5246841 41.1448423, -8.524680399999999 41.1448031)",1558685401,1549670730,141582116,False,18.765
"LINESTRING (-8.5236538 41.1487912, -8.5238459 41.1487893, -8.5239317 41.1488378, -8.524020500000001 41.1489125, -8.524183900000001 41.148963, -8.5243448 41.1490114, -8.5245272 41.1490276, -8.5245888 41.1490341, -8.524908099999999 41.149068, -8.5249778 41.1490276)",1558685411,1558685356,142432631,False,120.463
"LINESTRING (-8.5236538 41.1487912, -8.523662 41.1489461, -8.523619 41.1492466, -8.523540300000001 41.149454, -8.523439099999999 41.1496614)",1558685411,1549672793,323552783,False,99.39999999999999
"LINESTRING (-8.5236538 41.1487912, -8.523649000000001 41.1486998, -8.523645200000001 41.1486273, -8.5236283 41.1482195, -8.523641400000001 41.1479317, -8.523703299999999 41.1473138, -8.523768799999999 41.1470119, -8.52383 41.1468088)",1558685411,1549671453,323552783,False,221.70300000000003
"LINESTRING (-8.524015500000001 41.1462788, -8.5233607 41.146101, -8.523242700000001 41.1460444, -8.523232399999999 41.1453924)",1558696101,1549670952,141582009,False,142.503
"LINESTRING (-8.524015500000001 41.1462788, -8.5240083 41.1462946, -8.523987999999999 41.1463389, -8.523896199999999 41.1465886, -8.52383 41.1468088)",1558696101,1549671453,323552783,False,60.983000000000004
"LINESTRING (-8.524015500000001 41.1462788, -8.5242372 41.1457957, -8.5245909 41.145069, -8.5246187 41.1450056)",1558696101,1549670810,323552783,False,150.322
"LINESTRING (-8.519847 41.1462626, -8.5198602 41.1460141, -8.519876200000001 41.1458889, -8.520023999999999 41.1456889, -8.520219600000001 41.1455132, -8.520616800000001 41.1452459)",1558696136,1549670884,141582136,False,137.19
"LINESTRING (-8.5253006 41.1004059, -8.525471 41.1009033, -8.5255317 41.1010322, -8.5257329 41.1013185, -8.5257767 41.1013975, -8.5258143 41.1014719, -8.525832100000001 41.1015578, -8.525825299999999 41.1016576, -8.5256854 41.1019486, -8.525685599999999 41.1020321, -8.525710500000001 41.102097, -8.5257594 41.1021585, -8.5258667 41.102213, -8.526396399999999 41.1023466, -8.5265588 41.1023923, -8.5266596 41.1024427, -8.526777299999999 41.1025489, -8.5268704 41.1026551, -8.526940700000001 41.1027382, -8.527051 41.1028027, -8.527431399999999 41.1029605, -8.527950799999999 41.1032014, -8.528124200000001 41.1033178)",1560914785,1556195616,331311515,False,448.13800000000003
"LINESTRING (-8.525978800000001 41.1031224, -8.525849600000001 41.1027295, -8.525759600000001 41.1026722, -8.525568099999999 41.1026322, -8.525355899999999 41.1026617, -8.5252567 41.102733, -8.525222100000001 41.102846, -8.5254482 41.103232, -8.5255381 41.1032754, -8.525681199999999 41.1032754, -8.5258255 41.1032647, -8.525881699999999 41.1032581)",1560915781,1560916136,142640697,False,198.762
"LINESTRING (-8.525978800000001 41.1031224, -8.525983399999999 41.1031694, -8.525957999999999 41.1032094, -8.525881699999999 41.1032581)",1560915781,1560916136,142640760,False,18.549
"LINESTRING (-8.525978800000001 41.1031224, -8.5260272 41.1031676, -8.526133400000001 41.103225, -8.5262043 41.1032404)",1560915781,1560915985,142640697,False,23.591
"LINESTRING (-8.524517400000001 41.1031491, -8.5247239 41.103103, -8.5248439 41.1032621, -8.5249281 41.1033351, -8.524999599999999 41.1034559, -8.5251249 41.10366, -8.5251477 41.1037075, -8.5251468 41.1037659)",1560915791,1560916572,142640799,False,100.97500000000001
"LINESTRING (-8.5262043 41.1032404, -8.526133400000001 41.103225, -8.5260272 41.1031676, -8.525978800000001 41.1031224)",1560915985,1560915781,142640697,False,23.591
"LINESTRING (-8.5262043 41.1032404, -8.526301800000001 41.1032615, -8.526506700000001 41.1032978, -8.5265907 41.1033236, -8.5268417 41.1034249, -8.526996199999999 41.1035814, -8.527058500000001 41.1036666, -8.527077 41.1037587, -8.5270595 41.1038492)",1560915985,1560916604,142640697,False,110.62599999999999
"LINESTRING (-8.5262043 41.1032404, -8.5261259 41.1032488, -8.525937300000001 41.103259, -8.525881699999999 41.1032581)",1560915985,1560916136,142640697,False,27.138
"LINESTRING (-8.525881699999999 41.1032581, -8.525937300000001 41.103259, -8.5261259 41.1032488, -8.5262043 41.1032404)",1560916136,1560915985,142640697,False,27.137999999999998
"LINESTRING (-8.525881699999999 41.1032581, -8.5258255 41.1032647, -8.525681199999999 41.1032754, -8.5255381 41.1032754, -8.5254482 41.103232, -8.525222100000001 41.102846, -8.5252567 41.102733, -8.525355899999999 41.1026617, -8.525568099999999 41.1026322, -8.525759600000001 41.1026722, -8.525849600000001 41.1027295, -8.525978800000001 41.1031224)",1560916136,1560915781,142640697,False,198.762
"LINESTRING (-8.525881699999999 41.1032581, -8.525957999999999 41.1032094, -8.525983399999999 41.1031694, -8.525978800000001 41.1031224)",1560916136,1560915781,142640760,False,18.549
"LINESTRING (-8.5190397 41.1033711, -8.5189751 41.1035989, -8.519005099999999 41.1038823, -8.519005099999999 41.1042004, -8.5189266 41.1043464, -8.5186867 41.1045863, -8.5185852 41.1047671, -8.5184652 41.1049062, -8.518393700000001 41.1050192)",1560916239,1560917293,142640707,False,198.0
"LINESTRING (-8.5190397 41.1033711, -8.5200722 41.1036224, -8.520254899999999 41.1036814, -8.520583500000001 41.1040847)",1560916239,1560916775,142640747,False,160.18900000000002
"LINESTRING (-8.5251468 41.1037659, -8.5250062 41.103756, -8.524039399999999 41.1036694, -8.5238975 41.1036564, -8.5237117 41.1036564, -8.5233969 41.103689, -8.5230859 41.1037303, -8.522909800000001 41.1037671)",1560916572,1556195649,142182691,False,189.34900000000002
"LINESTRING (-8.5251468 41.1037659, -8.525222599999999 41.103772, -8.5253479 41.1037727, -8.525439799999999 41.1037655, -8.525510300000001 41.1037507, -8.525612799999999 41.1037113, -8.5257571 41.1036591, -8.5258726 41.1036233, -8.5260164 41.1036032, -8.5261399 41.1036001, -8.526218800000001 41.1036019, -8.5262949 41.1036139, -8.5264027 41.1036421, -8.526665299999999 41.1037344, -8.5270595 41.1038492)",1560916572,1560916604,142182691,False,169.263
"LINESTRING (-8.5251468 41.1037659, -8.5251477 41.1037075, -8.5251249 41.10366, -8.524999599999999 41.1034559, -8.5249281 41.1033351, -8.5248439 41.1032621, -8.5247239 41.103103, -8.524517400000001 41.1031491)",1560916572,1560915791,142640799,False,100.975
